case_id,split,graph_family,graph_seed,n_nodes,perturbation,severity,affected_nodes,recovery_time,final_residual_error,post_recovery_similarity,recovered_label,recovery_quality,affected_betweenness,affected_closeness,affected_degree,affected_eigenvector,affected_pagerank,algebraic_connectivity,domain_diffusion_early_probe,graph_density,graph_n_nodes,haos_causal_depth_proxy,haos_distance_surrogate_proxy,haos_invariant_overlap,haos_persistence_proxy,haos_recovery_score_proxy,haos_temporal_order_stability,shortest_path_to_perturbation
pb01_case_61c249f22cb56ba8f48ad0b6,calibration,erdos_renyi,204,24,edge_removal,0.280000,0 1 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 22 23,0,0.052411274956,0.971468995302,1,0.904706772807,0.278475153357,0.779583161479,0.544960565269,0.522773780649,0.588097726877,0.885498899586,0.952543734193,0.217391304348,24.000000000000,0.857142857143,0.993821014247,1.000000000000,0.248417182213,0.952543734193,0.000000000000,0.377358490566
pb01_case_af91177d1114b7fb05fc8266,calibration,erdos_renyi,204,24,weight_degradation,0.160000,8 12 15 19 21 22 23,0,0.008243438376,0.999247147660,1,0.985011930225,0.422931590330,0.826847756524,0.644533262674,0.590334220803,0.681259904042,0.885498899586,0.985952992717,0.217391304348,24.000000000000,0.558139534884,0.970059154545,1.000000000000,0.987686883917,0.985952992717,1.000000000000,0.333333333333
pb01_case_2648f4519f070c13b83752a7,calibration,erdos_renyi,204,24,weight_degradation,0.280000,2 9 17 18 19,0,0.011761041701,0.998488926594,1,0.978616287816,0.250481175080,0.756012129813,0.489666054166,0.393221750262,0.548726388769,0.885498899586,0.984201604189,0.217391304348,24.000000000000,0.480000000000,0.954572310325,1.000000000000,0.969548707577,0.984201604189,1.000000000000,0.312500000000
pb01_case_039d2f795938287b11fd2a7b,calibration,erdos_renyi,204,24,localized_state_shock,0.160000,2 4 5 13,0,0.000051478732,0.999999970711,1,0.999906402306,0.323702797006,0.785218458692,0.584366027445,0.570010612032,0.622894836080,0.885498899586,0.984709192287,0.217391304348,24.000000000000,0.452830188679,0.952569521820,0.992046128235,1.000000000000,0.984709192287,1.000000000000,0.500000000000
pb01_case_2d3bb3dc235ac6ab243e7105,calibration,erdos_renyi,204,24,localized_state_shock,0.280000,3 17 19 20,0,0.000113898924,0.999999856666,1,0.999792911048,0.256478980246,0.776935164310,0.450569132080,0.392146150248,0.508284777352,0.885498899586,0.978642573133,0.217391304348,24.000000000000,0.444444444444,0.950744402690,0.984893559009,1.000000000000,0.978642573133,1.000000000000,0.363636363636
pb01_case_c8708df0963038a94800fa5c,calibration,erdos_renyi,205,24,node_removal,0.160000,7,0,0.063394989419,0.956732953103,1,0.884736382874,0.648679540396,0.902439024390,0.817099196441,0.804807032691,0.836950148741,1.150871465371,0.938685595915,0.250000000000,24.000000000000,0.369230769231,0.934974761410,0.966639454661,0.000000000000,0.938685595915,1.000000000000,0.500000000000
pb01_case_6b0e12596a22bb6a4791b267,calibration,erdos_renyi,205,24,node_removal,0.280000,23,0,0.039775191918,0.983390152713,1,0.927681469240,0.153943331529,0.755102040816,0.481000513435,0.319630714193,0.547720996766,1.150871465371,0.959684000322,0.250000000000,24.000000000000,0.328767123288,0.918977049735,0.992133083825,0.000000000000,0.959684000322,1.000000000000,0.333333333333
pb01_case_676c89c6bf4dfbcf6d37dfde,calibration,erdos_renyi,205,24,edge_removal,0.160000,0 1 4 5 6 7 9 10 11 12 13 14 15 19 21 23,0,0.036409093892,0.985355699203,1,0.933801647469,0.431058008346,0.851206415679,0.617901789503,0.548334982738,0.661094252425,1.150871465371,0.971021386615,0.250000000000,24.000000000000,0.750000000000,0.988014127896,1.000000000000,0.578471654028,0.971021386615,0.666666666667,0.390243902439
pb01_case_f657d3215e5dbb9292ea2dfa,calibration,erdos_renyi,205,24,edge_removal,0.280000,0 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 23,0,0.051668588106,0.970777669746,1,0.906057112535,0.410840265131,0.852305707989,0.591851517692,0.539535357258,0.635642029130,1.150871465371,0.956722921318,0.250000000000,24.000000000000,0.923076923077,0.997093087129,1.000000000000,0.401344418898,0.956722921318,0.333333333333,0.400000000000
pb01_case_60fccafe865a0385e907a8c2,calibration,erdos_renyi,205,24,weight_degradation,0.160000,1 3 4 5 8 17 18 19 20 22,0,0.008462150430,0.999204332904,1,0.984614271945,0.499389126785,0.878170213844,0.649172330133,0.607687695657,0.686196869006,1.150871465371,0.980832324735,0.250000000000,24.000000000000,0.631578947368,0.978995794207,1.000000000000,0.986427830996,0.980832324735,1.000000000000,0.434782608696
pb01_case_b2101ef91025f2fbad286711,calibration,erdos_renyi,205,24,weight_degradation,0.280000,3 14 15 16 17 20,0,0.010192056959,0.998862958974,1,0.981468987347,0.343375780910,0.828252353867,0.517979393550,0.456236561887,0.569464005227,1.150871465371,0.981059576722,0.250000000000,24.000000000000,0.510638297872,0.962276017899,1.000000000000,0.979269024882,0.981059576722,1.000000000000,0.352941176471
pb01_case_45365b1b3e934ae6e74cc53a,calibration,erdos_renyi,205,24,localized_state_shock,0.160000,3 9 11 15,0,0.000009380282,0.999999999026,1,0.999982944942,0.459403523595,0.856508863450,0.573036073848,0.433705559019,0.627674201374,1.150871465371,0.983637090113,0.250000000000,24.000000000000,0.461538461538,0.954558752088,0.993142483354,1.000000000000,0.983637090113,1.000000000000,0.400000000000
pb01_case_8a457ed0eb210d25f47ecbd7,calibration,erdos_renyi,205,24,localized_state_shock,0.280000,4 6 8 11,0,0.000037445525,0.999999984414,1,0.999931917227,0.490532353858,0.895581647035,0.627306591265,0.550229658063,0.668893886159,1.150871465371,0.980502529219,0.250000000000,24.000000000000,0.480000000000,0.958387350166,0.975126234517,1.000000000000,0.980502529219,1.000000000000,0.500000000000
pb01_case_1a292d65108cf967ec1d5dd0,calibration,erdos_renyi,206,24,node_removal,0.160000,14,0,0.034509042520,0.987303833272,1,0.937256286327,0.166303575533,0.773584905660,0.462893295291,0.470095639897,0.495446376216,0.741485050867,0.964441136807,0.184782608696,24.000000000000,0.311688311688,0.917117092504,0.986795631990,0.000000000000,0.964441136807,1.000000000000,0.333333333333
pb01_case_45f23ad8ba7fabe221db4bc5,calibration,erdos_renyi,206,24,node_removal,0.280000,3,0,0.042374360137,0.980852404618,1,0.922955708841,0.124704825194,0.759259259259,0.565818724508,0.633078542564,0.580699443964,0.741485050867,0.958129730553,0.184782608696,24.000000000000,0.307692307692,0.914135383735,0.990476457317,0.000000000000,0.958129730553,1.000000000000,0.333333333333
pb01_case_38bf3db425c749b61ef97fdc,calibration,erdos_renyi,206,24,edge_removal,0.160000,6 7 8 9 10 11 13 14 17 18 21 22 23,0,0.042847241795,0.981179811695,1,0.922095924010,0.256018833318,0.787028422274,0.594276402272,0.571624473301,0.616385190129,0.741485050867,0.966213258324,0.184782608696,24.000000000000,0.666666666667,0.979112217052,1.000000000000,0.341271034258,0.966213258324,0.333333333333,0.325000000000
pb01_case_c753ea6b70cbbb838b5613d3,calibration,erdos_renyi,206,24,edge_removal,0.280000,0 1 2 3 4 5 7 8 9 11 12 13 14 15 17 18 19 20 21 22,0,0.055645887035,0.967258611017,1,0.898825659936,0.378830611456,0.831935653067,0.689050299205,0.668867254951,0.697207181140,0.741485050867,0.951268030653,0.184782608696,24.000000000000,0.857142857143,0.994386481933,1.000000000000,0.246204233018,0.951268030653,0.000000000000,0.363636363636
pb01_case_9dfe3941a9feb9c7752074c0,calibration,erdos_renyi,206,24,weight_degradation,0.160000,15 16 17 18 19,0,0.007485062497,0.999381905879,1,0.986390795459,0.335843102836,0.814718271147,0.683498580355,0.683498283551,0.682741971262,0.741485050867,0.986232423145,0.184782608696,24.000000000000,0.421052631579,0.949224686009,1.000000000000,0.994381141718,0.986232423145,1.000000000000,0.277777777778
pb01_case_ab10f9e4ababba6fbc0dd953,calibration,erdos_renyi,206,24,weight_degradation,0.280000,5 6 7 9,0,0.010638613646,0.998751169560,1,0.980657066098,0.497963163229,0.845418679549,0.786731332547,0.725608074848,0.785630436584,0.741485050867,0.985460000601,0.184782608696,24.000000000000,0.436363636364,0.953514475282,1.000000000000,0.983991037732,0.985460000601,1.000000000000,0.444444444444
pb01_case_daca0e53639c211b3213a1e0,calibration,erdos_renyi,206,24,localized_state_shock,0.160000,2 13 22 23,0,0.000064681755,0.999999953782,1,0.999882396809,0.303061589660,0.801511009201,0.582118223189,0.499799947352,0.618560980926,0.741485050867,0.978976390908,0.184782608696,24.000000000000,0.406779661017,0.940305177510,0.996316877752,1.000000000000,0.978976390908,1.000000000000,0.307692307692
pb01_case_9f13d69f42dcffa9f56d9925,calibration,erdos_renyi,206,24,localized_state_shock,0.280000,2 5 14 20,0,0.000080326557,0.999999928723,1,0.999853951715,0.442739352810,0.860526489373,0.701561399562,0.668637693113,0.710203397007,0.741485050867,0.974309668223,0.184782608696,24.000000000000,0.461538461538,0.953694350136,0.975883927207,1.000000000000,0.974309668223,1.000000000000,0.444444444444
pb01_case_70eb38c4bd19e5232244e977,calibration,ring_lattice,201,24,node_removal,0.160000,19,0,0.043643915423,0.978154455076,1,0.920647426504,0.074903433367,0.784313725490,0.816884602914,0.771193921447,0.837467186602,0.677313353750,0.958726086955,0.282608695652,24.000000000000,0.320000000000,0.918737341091,0.974815392558,0.000000000000,0.958726086955,1.000000000000,0.500000000000
pb01_case_368f0f79ecff9c9c2b7ff62a,calibration,ring_lattice,201,24,node_removal,0.280000,3,0,0.050867705608,0.970178764153,1,0.907513262532,0.605568401316,0.909090909091,0.960310466121,0.943560990690,0.959711764069,0.677313353750,0.952487997915,0.282608695652,24.000000000000,0.352941176471,0.929951179978,0.978207387675,0.000000000000,0.952487997915,1.000000000000,0.333333333333
pb01_case_15c3f75ffe7724e9eba5e5c0,calibration,ring_lattice,201,24,edge_removal,0.160000,1 6 8 9 10 11 12 14 15 16 17 18 19 20 21 23,0,0.034248914973,0.986369648330,1,0.937729245503,0.321708832032,0.821875319853,0.849969329293,0.757683276849,0.870521462457,0.677313353750,0.971792149867,0.282608695652,24.000000000000,0.750000000000,0.985885357306,1.000000000000,0.603066537586,0.971792149867,0.333333333333,0.372093023256
pb01_case_0aa796d3aebfc3f8678c784f,calibration,ring_lattice,201,24,edge_removal,0.280000,0 1 2 3 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0,0.044619942778,0.977107719253,1,0.918872831313,0.336319284310,0.829274798455,0.851591756377,0.777477275855,0.870296909529,0.677313353750,0.966589563604,0.282608695652,24.000000000000,0.923076923077,0.996645476320,1.000000000000,0.457662191235,0.966589563604,0.333333333333,0.354838709677
pb01_case_d318298976a458c5c4fa1a1e,calibration,ring_lattice,201,24,weight_degradation,0.160000,6 7 8 9 10 11 12 15,0,0.007015199460,0.999414651923,1,0.987245091891,0.312163820089,0.799672979761,0.829983160548,0.677914295017,0.859324589221,0.677313353750,0.990363168046,0.282608695652,24.000000000000,0.489795918367,0.957923220029,1.000000000000,0.992602395412,0.990363168046,1.000000000000,0.285714285714
pb01_case_62e3b5892f697fa2d26b60cc,calibration,ring_lattice,201,24,weight_degradation,0.280000,9 10 11 12 13 14 15,0,0.010568617179,0.998676636131,1,0.980784332402,0.343046071653,0.817682317682,0.851282078191,0.704263913237,0.876292331107,0.677313353750,0.988664548345,0.282608695652,24.000000000000,0.452830188679,0.950680329227,1.000000000000,0.984295714493,0.988664548345,1.000000000000,0.318181818182
pb01_case_760037be28a90537dea96517,calibration,ring_lattice,201,24,localized_state_shock,0.160000,14 15 16 17,0,0.000271346049,0.999999123754,1,0.999506643548,0.629165072890,0.919627076706,0.882431282881,0.794183188723,0.897097860300,0.677313353750,0.981358649982,0.282608695652,24.000000000000,0.444444444444,0.949657121117,0.994352226815,1.000000000000,0.981358649982,1.000000000000,0.444444444444
pb01_case_9eef7bcef81d417b3c582290,calibration,ring_lattice,201,24,localized_state_shock,0.280000,16 17 18 19,0,0.000855237786,0.999991294527,1,0.998445022207,0.431716976918,0.879594396967,0.861505444844,0.801648773966,0.876846603972,0.677313353750,0.971672715170,0.282608695652,24.000000000000,0.406779661017,0.943068672143,0.977037947581,1.000000000000,0.971672715170,1.000000000000,0.571428571429
pb01_case_54889b43e39992657cfb889a,calibration,ring_lattice,202,24,node_removal,0.160000,7,0,0.051485552584,0.969750807048,1,0.906389904393,0.547942623629,0.906976744186,0.926066139462,0.852950098434,0.940934773435,0.677592777049,0.950208974212,0.282608695652,24.000000000000,0.358208955224,0.930852977220,0.962559536361,0.000000000000,0.950208974212,1.000000000000,0.333333333333
pb01_case_9b553259aaa31a932480887c,calibration,ring_lattice,202,24,node_removal,0.280000,1,0,0.043154927549,0.978717145061,1,0.921536495366,0.069063376675,0.735849056604,0.773773709987,0.815011352466,0.792573409126,0.677592777049,0.959535511734,0.282608695652,24.000000000000,0.311688311688,0.917827824741,0.988113200101,0.000000000000,0.959535511734,1.000000000000,0.500000000000
pb01_case_886f049876fc4aeff42a2a4b,calibration,ring_lattice,202,24,edge_removal,0.160000,0 2 3 4 5 6 7 8 10 11 12 13 16 17 20 22 23,0,0.024780497076,0.992769165123,1,0.954944550770,0.342970272050,0.833693336335,0.849360203138,0.751174981331,0.874640408195,0.677592777049,0.977230531570,0.282608695652,24.000000000000,0.774193548387,0.989357963697,1.000000000000,0.674305298102,0.977230531570,1.000000000000,0.361702127660
pb01_case_139b8b339a57df48e14fcc5c,calibration,ring_lattice,202,24,edge_removal,0.280000,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0,0.043192730081,0.978569023557,1,0.921467763488,0.308663218329,0.831138682379,0.812896270310,0.702676497349,0.843989799001,0.677592777049,0.963648884553,0.282608695652,24.000000000000,0.960000000000,0.997981973028,1.000000000000,0.437295555242,0.963648884553,0.333333333333,0.348484848485
pb01_case_5cca6dfc4dddc625e489a9ad,calibration,ring_lattice,202,24,weight_degradation,0.160000,10 11 12 13 14 15 16,0,0.006223254035,0.999543977575,1,0.988684992664,0.208719604691,0.773668833617,0.770137616111,0.512831831735,0.823693171690,0.677592777049,0.989591798513,0.282608695652,24.000000000000,0.428571428571,0.946483498861,1.000000000000,0.993977866599,0.989591798513,1.000000000000,0.280000000000
pb01_case_81e7fc7362b9d387e42ca183,calibration,ring_lattice,202,24,weight_degradation,0.280000,4 5 6 7 8 9 10 20,0,0.013361063333,0.997892795495,1,0.975707157576,0.389187528724,0.868132705104,0.830797014319,0.774368893405,0.853963975468,0.677592777049,0.986438248267,0.282608695652,24.000000000000,0.545454545455,0.966204474897,1.000000000000,0.953208210962,0.986438248267,1.000000000000,0.333333333333
pb01_case_06dc42c9e7c0961d192f6fc3,calibration,ring_lattice,202,24,localized_state_shock,0.160000,0 1 2 3,0,0.000765271173,0.999993091832,1,0.998608597867,0.194894294292,0.781108728797,0.827321713503,0.856680248206,0.840992182867,0.677592777049,0.984390747320,0.282608695652,24.000000000000,0.393442622951,0.940490935795,0.993008263710,1.000000000000,0.984390747320,1.000000000000,0.571428571429
pb01_case_7ad22bcc114e0d412403dede,calibration,ring_lattice,202,24,localized_state_shock,0.280000,0 1 2 23,0,0.001512474145,0.999973007146,1,0.997250047009,0.225180440242,0.793555537308,0.815012040678,0.827458279561,0.831688785811,0.677592777049,0.977322256578,0.282608695652,24.000000000000,0.400000000000,0.942638917413,0.974784579114,1.000000000000,0.977322256578,1.000000000000,0.571428571429
pb01_case_745c95f546bb616e0f8f9dcd,calibration,ring_lattice,203,24,node_removal,0.160000,5,0,0.043528393066,0.978311218881,1,0.920857467152,0.663242223632,1.000000000000,0.732334097668,0.585045356137,0.778426631287,0.729682916362,0.958842315630,0.278985507246,24.000000000000,0.363636363636,0.933575351893,0.975416096345,0.000000000000,0.958842315630,1.000000000000,0.333333333333
pb01_case_c666dc79b2b8dd5f7af2f2a5,calibration,ring_lattice,203,24,node_removal,0.280000,22,0,0.040399294638,0.981443789200,1,0.926546737021,0.468209237496,0.913043478261,0.675004960717,0.394697131438,0.748046180767,0.729682916362,0.961725839912,0.278985507246,24.000000000000,0.342857142857,0.924634543442,0.989751471334,0.000000000000,0.961725839912,1.000000000000,0.500000000000
pb01_case_8ab92f2cf09de1cdf404d8a5,calibration,ring_lattice,203,24,edge_removal,0.160000,0 2 4 5 6 7 9 10 11 12 13 14 15 16 17 18 22,0,0.037477861006,0.983563731258,1,0.931858434534,0.358849798107,0.889448475587,0.773157584596,0.676276910888,0.811194952983,0.729682916362,0.969792383010,0.278985507246,24.000000000000,0.774193548387,0.987798741566,1.000000000000,0.720831780639,0.969792383010,0.333333333333,0.340000000000
pb01_case_b68804e4fa96afbf2e2af155,calibration,ring_lattice,203,24,edge_removal,0.280000,0 1 2 4 5 6 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23,0,0.057662671436,0.963228946834,1,0.895158779208,0.435195580875,0.895443263595,0.760590139976,0.614640716675,0.806678507316,0.729682916362,0.952763097343,0.278985507246,24.000000000000,0.888888888889,0.994415996818,1.000000000000,0.417011411918,0.952763097343,0.000000000000,0.375000000000
pb01_case_6e2cdd5d82699d50f45bc53c,calibration,ring_lattice,203,24,weight_degradation,0.160000,2 3 4 5 6 7 8 14,0,0.006455668090,0.999506704835,1,0.988262421655,0.522335337243,0.924407981848,0.772949957506,0.610042049358,0.816894918069,0.729682916362,0.989533443806,0.278985507246,24.000000000000,0.558139534884,0.969572976143,1.000000000000,0.980056193290,0.989533443806,1.000000000000,0.320000000000
pb01_case_ccea2874eea03ef807509bfa,calibration,ring_lattice,203,24,weight_degradation,0.280000,0 18 19 20 21 22 23,0,0.010123129195,0.998796578088,1,0.981594310554,0.384779584470,0.871035022705,0.707253474812,0.457009037261,0.774140963881,0.729682916362,0.987927341041,0.278985507246,24.000000000000,0.470588235294,0.953556954804,1.000000000000,0.979079598493,0.987927341041,1.000000000000,0.466666666667
pb01_case_af9a6f8dbace6f9307afb06f,calibration,ring_lattice,203,24,localized_state_shock,0.160000,5 7 11 14,0,0.000461273595,0.999997484376,1,0.999161320737,0.537778938256,0.947619047619,0.814931352204,0.760692496597,0.841743920468,0.729682916362,0.985832969484,0.278985507246,24.000000000000,0.452830188679,0.953543018379,0.992636515880,1.000000000000,0.985832969484,1.000000000000,0.333333333333
pb01_case_4aaf102319dd483f691fef99,calibration,ring_lattice,203,24,localized_state_shock,0.280000,13 14 15 16,0,0.000976371949,0.999988731422,1,0.998224778274,0.615714249767,0.942154255319,0.865963243156,0.883035637426,0.880597075266,0.729682916362,0.968414837932,0.278985507246,24.000000000000,0.436363636364,0.950230265317,0.977100459337,1.000000000000,0.968414837932,1.000000000000,0.363636363636
pb01_case_c613ab5c57aa92cf7187ba80,calibration,ring_lattice,204,24,node_removal,0.160000,7,0,0.043694195235,0.978037243306,1,0.920556008664,0.136108955558,0.823529411765,0.832709864154,0.800372517175,0.855400760430,0.683278043512,0.959160068656,0.275362318841,24.000000000000,0.320000000000,0.919301169101,0.982438759877,0.000000000000,0.959160068656,1.000000000000,0.333333333333
pb01_case_ae86fcb1b73e1bf680ffeb99,calibration,ring_lattice,204,24,node_removal,0.280000,9,0,0.048362573027,0.972953096185,1,0.912068049041,0.695972695348,0.976744186047,0.933207515550,0.946753839897,0.936945367624,0.683278043512,0.954478489934,0.275362318841,24.000000000000,0.358208955224,0.931398950290,0.979943509743,0.000000000000,0.954478489934,1.000000000000,0.500000000000
pb01_case_4855cbf15216178615762848,calibration,ring_lattice,204,24,edge_removal,0.160000,0 2 4 5 6 7 9 10 11 12 13 14 15 18 20 21 23,0,0.036307843315,0.984483622166,1,0.933985739427,0.384531508543,0.864655276280,0.876525419207,0.845038092197,0.892765459360,0.683278043512,0.967405800598,0.275362318841,24.000000000000,0.774193548387,0.989071346716,1.000000000000,0.622128956609,0.967405800598,0.333333333333,0.361702127660
pb01_case_92023d5d0549d62b0252ee87,calibration,ring_lattice,204,24,edge_removal,0.280000,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23,0,0.043989238768,0.977636449539,1,0.920019565877,0.401611764930,0.863636964620,0.871083095050,0.832664025763,0.888818400432,0.683278043512,0.962803545089,0.275362318841,24.000000000000,0.960000000000,0.998532487127,1.000000000000,0.422274229245,0.962803545089,0.333333333333,0.359375000000
pb01_case_fbb377be450a00fb70e5f557,calibration,ring_lattice,204,24,weight_degradation,0.160000,0 1 6 19 20 21 22 23,0,0.006605369425,0.999479904010,1,0.987990237410,0.548837809578,0.909506443169,0.859956281533,0.800434558215,0.880481254922,0.683278043512,0.991859031577,0.275362318841,24.000000000000,0.533333333333,0.965783743617,1.000000000000,0.976119563856,0.991859031577,1.000000000000,0.470588235294
pb01_case_a50f125e540058fd5c920d38,calibration,ring_lattice,204,24,weight_degradation,0.280000,15 16 17 18 19 20 21,0,0.012571254616,0.998117533747,1,0.977143173426,0.297890844202,0.809817745280,0.860007189616,0.813288404071,0.879972736464,0.683278043512,0.986719970307,0.275362318841,24.000000000000,0.428571428571,0.947507958019,1.000000000000,0.981404247489,0.986719970307,1.000000000000,0.333333333333
pb01_case_c95127a07733370fef3a53f3,calibration,ring_lattice,204,24,localized_state_shock,0.160000,10 11 12 13,0,0.000440018270,0.999997689565,1,0.999199966782,0.507315390151,0.887221760797,0.918117247575,0.952330474742,0.922421744450,0.683278043512,0.981485363474,0.275362318841,24.000000000000,0.406779661017,0.941657616637,0.993932319255,1.000000000000,0.981485363474,1.000000000000,0.307692307692
pb01_case_3b29502d8ae28c659ee65bc5,calibration,ring_lattice,204,24,localized_state_shock,0.280000,17 18 19 20,0,0.001301105109,0.999979797091,1,0.997634354348,0.296956175770,0.806103896104,0.838030912923,0.785603859194,0.861366774408,0.683278043512,0.977137981098,0.275362318841,24.000000000000,0.375000000000,0.936157348888,0.980121011693,1.000000000000,0.977137981098,1.000000000000,0.363636363636
pb01_case_8a1d0fb0298b4b54ef6b5f46,calibration,ring_lattice,205,24,node_removal,0.160000,7,0,0.045041081337,0.976684136192,1,0.918107124842,0.144627631535,0.763636363636,0.870072207103,0.823409792467,0.887510098410,0.645124115692,0.957770261202,0.275362318841,24.000000000000,0.303797468354,0.914160846499,0.979011563521,0.000000000000,0.957770261202,1.000000000000,0.200000000000
pb01_case_1cec8c224792879ce80a5c18,calibration,ring_lattice,205,24,node_removal,0.280000,23,0,0.050744588218,0.970340310147,1,0.907737112331,0.620378407239,0.954545454545,0.995775517203,0.964735890617,0.993326316034,0.645124115692,0.952099065369,0.275362318841,24.000000000000,0.352941176471,0.927860594222,0.985755771030,0.000000000000,0.952099065369,1.000000000000,0.333333333333
pb01_case_22cbcf058775b6a909c962e0,calibration,ring_lattice,205,24,edge_removal,0.160000,0 1 2 3 5 6 7 8 9 10 11 13 14 16 18 23,0,0.039316202668,0.981831925052,1,0.928515995149,0.433514996697,0.869533571721,0.897178590395,0.868872182450,0.907584177171,0.645124115692,0.965479978963,0.275362318841,24.000000000000,0.750000000000,0.985706461886,1.000000000000,0.560911768382,0.965479978963,0.333333333333,0.275862068966
pb01_case_7ab307c7ec1b6313819a043b,calibration,ring_lattice,205,24,edge_removal,0.280000,0 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23,0,0.039702917775,0.981646994089,1,0.927812876773,0.422665338944,0.866900768254,0.880717386192,0.850216095752,0.893427142022,0.645124115692,0.965017028664,0.275362318841,24.000000000000,0.923076923077,0.995403319908,1.000000000000,0.468134661444,0.965017028664,0.333333333333,0.301369863014
pb01_case_a410130aeeb4a79ba3726130,calibration,ring_lattice,205,24,weight_degradation,0.160000,15 16 17 18 19 20 21,0,0.006927422226,0.999427105092,1,0.987404686862,0.294920286669,0.823936262899,0.865198336753,0.807346028401,0.882213398775,0.645124115692,0.987241168811,0.275362318841,24.000000000000,0.444444444444,0.949383779906,1.000000000000,0.994162245871,0.987241168811,1.000000000000,0.500000000000
pb01_case_aebd9c5f29070e5785d76b7f,calibration,ring_lattice,205,24,weight_degradation,0.280000,13 14 15 16 17 18 19,0,0.011200565865,0.998506102424,1,0.979635334791,0.425070811202,0.870217178365,0.888595722647,0.823776249391,0.902891216468,0.645124115692,0.985621072241,0.275362318841,24.000000000000,0.470588235294,0.954135453307,1.000000000000,0.974996305187,0.985621072241,1.000000000000,0.437500000000
pb01_case_14a27a172d596294c67f8ff8,calibration,ring_lattice,205,24,localized_state_shock,0.160000,12 13 14 15,0,0.000268578375,0.999999138194,1,0.999511675683,0.612700340103,0.931686046512,0.882958448338,0.831800983124,0.896410696333,0.645124115692,0.982708123991,0.275362318841,24.000000000000,0.428571428571,0.946631068133,0.993946264183,1.000000000000,0.982708123991,1.000000000000,0.307692307692
pb01_case_9571b0193f6f088ff3d5b6e8,calibration,ring_lattice,205,24,localized_state_shock,0.280000,5 8 9 11,0,0.001848266667,0.999959181089,1,0.996639515151,0.368164398229,0.847207410446,0.895138231434,0.853149867309,0.907650173392,0.645124115692,0.983212835194,0.275362318841,24.000000000000,0.400000000000,0.943440215547,0.973291423607,1.000000000000,0.983212835194,1.000000000000,0.222222222222
pb01_case_fb01690701ca052cfb499317,calibration,ring_lattice,206,24,node_removal,0.160000,14,0,0.048669701467,0.972935461354,1,0.911509633696,0.614025453547,0.911111111111,0.894102530415,0.608447845856,0.937487538037,0.696101159154,0.953452541739,0.278985507246,24.000000000000,0.347826086957,0.929499545401,0.976966393785,0.000000000000,0.953452541739,1.000000000000,0.500000000000
pb01_case_0c37ca0a479945ddd7ac36db,calibration,ring_lattice,206,24,node_removal,0.280000,3,0,0.054315678140,0.966024546251,1,0.901244221564,0.136984543033,0.836734693878,1.000000000000,1.000000000000,1.000000000000,0.696101159154,0.948972705561,0.278985507246,24.000000000000,0.328767123288,0.921270113527,0.982825014156,0.000000000000,0.948972705561,1.000000000000,0.333333333333
pb01_case_b37920d0db1e9258a8e8b2fe,calibration,ring_lattice,206,24,edge_removal,0.160000,0 1 2 4 5 6 7 8 10 11 14 16 18 21 22 23,0,0.029710253987,0.989602483031,1,0.945981356388,0.425016042196,0.858456687455,0.837426641611,0.718675207033,0.869883755882,0.696101159154,0.973951889532,0.278985507246,24.000000000000,0.750000000000,0.986381958892,1.000000000000,0.678224446134,0.973951889532,0.333333333333,0.372093023256
pb01_case_2c929ada31d03647d671666e,calibration,ring_lattice,206,24,edge_removal,0.280000,0 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23,0,0.044623667426,0.977368490719,1,0.918866059226,0.384137967537,0.851913934555,0.837240549270,0.702046987837,0.870899833995,0.696101159154,0.961735991288,0.278985507246,24.000000000000,0.960000000000,0.998761149798,1.000000000000,0.346254739666,0.961735991288,0.333333333333,0.359375000000
pb01_case_3582c328e7bc89b161bee18c,calibration,ring_lattice,206,24,weight_degradation,0.160000,14 15 16 17 18 19 20,0,0.007234812690,0.999378160900,1,0.986845795109,0.452775865575,0.877721959921,0.853440375119,0.653099237154,0.888515595434,0.696101159154,0.987512822217,0.278985507246,24.000000000000,0.489795918367,0.960652223423,1.000000000000,0.978235493874,0.987512822217,1.000000000000,0.318181818182
pb01_case_fcf8cac5d2edf62c315625a5,calibration,ring_lattice,206,24,weight_degradation,0.280000,3 4 5 6 7 8 9,0,0.011056078659,0.998551022744,1,0.979898038801,0.479812054177,0.878784970984,0.877692310466,0.799637815570,0.902007250213,0.696101159154,0.986344834895,0.278985507246,24.000000000000,0.489795918367,0.959338802000,1.000000000000,0.960518421731,0.986344834895,1.000000000000,0.500000000000
