hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,tau,left_identity,right_identity,min_identity,center_identity,left_local_mass,right_local_mass,min_local_mass_ratio,pair_width,pair_overlap_with_initial,norm_retention,low_mode_occupancy,low_mode_occupancy_ratio
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,0.8,0.998812403507,0.998812403507,0.998812403507,0.196550525883,0.38867873919,0.38867873919,0.979064922592,0.083895089921,0.997509526691,0.927081206686,0.228154497513,1.129075468817
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,1.2,0.997529437904,0.997529437904,0.997529437904,0.229184497647,0.38464055997,0.38464055997,0.968892923903,0.085860513567,0.994709494942,0.895743830304,0.240761420498,1.191463752347
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,1.6,0.995914214797,0.995914214797,0.995914214797,0.261408299273,0.380675136993,0.380675136993,0.958904195043,0.087790073332,0.991102430136,0.867195496305,0.253056505191,1.252308831733
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,2.0,0.994040277012,0.994040277012,0.994040277012,0.293007378514,0.376778344958,0.376778344958,0.949088344554,0.089687382812,0.986823396594,0.841073296569,0.265025570738,1.311540529732
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,2.4,0.991966214086,0.991966214086,0.991966214086,0.323800675442,0.372946301028,0.372946301028,0.939435591739,0.091555554963,0.981984559898,0.817077011487,0.276656125758,1.369097029844
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,3.0,0.988579581689,0.988579581689,0.988579581689,0.368161619603,0.367312065448,0.367312065448,0.925243196155,0.094308767676,0.973877270575,0.784531169163,0.293443705508,1.452174263402
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,3.6,0.984966097162,0.984966097162,0.984966097162,0.410002344335,0.361805682667,0.361805682667,0.911372856237,0.097009070454,0.964972945657,0.755525693628,0.309414522203,1.531209555466
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,4.2,0.981212175456,0.981212175456,0.981212175456,0.449081752309,0.356419373309,0.356419373309,0.897804976075,0.099661317744,0.955470330759,0.729518994891,0.324544843715,1.606085462104
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,0.0,0.99999976031,0.99999976031,0.99999976031,0.0,0.395677801449,0.395677801449,1.0,0.079970595658,1.0,1.0,0.170431182742,1.0
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,0.4,0.999683475454,0.999683475454,0.999683475454,0.020272319151,0.391395949233,0.391395949233,0.989178437101,0.08204292218,0.99934065162,0.961754356333,0.181753365479,1.066432577388
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,0.8,0.998827415436,0.998827415436,0.998827415436,0.042052156415,0.387202021973,0.387202021973,0.978579087718,0.084064816295,0.997520701252,0.927270422323,0.192867787843,1.131646126842
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,1.2,0.997549494818,0.997549494818,0.997549494818,0.065048399443,0.383095570569,0.383095570569,0.96820081684,0.08603892087,0.994746121619,0.895993777625,0.203762496896,1.195570514845
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,1.6,0.995943596646,0.995943596646,0.995943596646,0.088995438852,0.379075099619,0.379075099619,0.958039845121,0.087968174449,0.991187115182,0.867475396869,0.214428069813,1.258150453241
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,2.0,0.994084650185,0.994084650185,0.994084650185,0.113652280171,0.375138238121,0.375138238121,0.94809018031,0.089855735574,0.986984291761,0.841348104219,0.22485691898,1.319341421933
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,2.4,0.992032570541,0.992032570541,0.992032570541,0.138801012423,0.371281912505,0.371281912505,0.938344054543,0.091704898651,0.982253777976,0.817308996455,0.235042753134,1.379106507113
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,3.0,0.988694601464,0.988694601464,0.988694601464,0.177022002192,0.365640439921,0.365640439921,0.92408631109,0.094413955521,0.974373666526,0.784625963079,0.249854207033,1.4660122814
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,3.6,0.985151450591,0.985151450591,0.985151450591,0.215331272388,0.360158430475,0.360158430475,0.91023158023,0.097055205764,0.965774171232,0.755397507663,0.264090946049,1.549545932853
frozen_branch,axis_x_symmetric,n48,48,0.020833333333,24,0.5,4.2,0.981491719357,0.981491719357,0.981491719357,0.253238724389,0.354821596687,0.354821596687,0.896743753091,0.099639032735,0.956647481044,0.729088671774,0.277738763885,1.629624106435
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,0.0,0.964808213196,0.964808213196,0.964808213196,0.992145733398,0.723768370861,0.723768370861,1.0,0.069849406048,1.0,1.0,0.386927571345,1.0
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,0.4,0.964221895941,0.964221895941,0.964221895941,0.990477436002,0.716868016501,0.716868016501,0.990466073626,0.071600058543,0.999604054443,0.970017533712,0.403123111603,1.041856774906
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,0.8,0.963417116023,0.963417116023,0.963417116023,0.988629127455,0.710036125617,0.710036125617,0.981026740327,0.073326893825,0.998487798064,0.942359052894,0.418746658051,1.082235252959
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,1.2,0.962431010631,0.962431010631,0.962431010631,0.986640488362,0.703282372108,0.703282372108,0.971695366118,0.075030224844,0.996748205561,0.916755781217,0.433794698253,1.121126356401
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,1.6,0.961295297227,0.961295297227,0.961295297227,0.984544463552,0.696613727787,0.696613727787,0.962481583657,0.076710462535,0.994469922495,0.892978826692,0.448266902391,1.158529232832
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,2.0,0.960037048063,0.960037048063,0.960037048063,0.982368394332,0.690035127088,0.690035127088,0.953392210643,0.078368086305,0.991726917647,0.870832070393,0.462165619894,1.19444995426
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,2.4,0.958679352014,0.958679352014,0.958679352014,0.980134950042,0.683549955167,0.683549955167,0.944431924199,0.080003621575,0.98858388459,0.850146533334,0.475495430924,1.228900357944
