hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,left_center_x,left_center_y,right_center_x,right_center_y,evaluation_tau,persistence_time_tau,outcome_class,min_identity_at_eval,center_identity_at_eval,min_local_mass_ratio_at_eval,pair_width_at_eval,pair_overlap_at_eval,norm_retention_at_eval,low_mode_occupancy_ratio_at_eval,spectral_gap,identity_loss_relative_to_one
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,16,0.190476190476,0.43265649703,0.43265649703,0.56734350297,0.56734350297,0.8,4.2,survival,0.954857834029,0.789546853998,0.996622636383,0.078541053869,0.999662955563,0.98096290486,1.026173372297,0.005590424552,0.045142165971
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,20,0.238095238095,0.415820621287,0.415820621287,0.584179378713,0.584179378713,0.8,4.2,survival,0.983594183372,0.560078192278,0.994736738412,0.078983730307,0.999592517596,0.975928368028,1.036995610159,0.005590424552,0.016405816628
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,24,0.285714285714,0.398984745545,0.398984745545,0.601015254455,0.601015254455,0.8,4.2,survival,0.996189505861,0.307579330056,0.993912571621,0.079278281485,0.999644829907,0.973629217331,1.042009730495,0.005590424552,0.003810494139
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,4,0.083333333333,0.458333333333,0.5,0.541666666667,0.5,0.8,4.2,decoherence,0.96568500927,0.990193774004,0.967695960025,0.075625360395,0.99503056727,0.899983873415,1.15405425538,0.02905592652,0.03431499073
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,8,0.166666666667,0.416666666667,0.5,0.583333333333,0.5,0.8,4.2,decoherence,0.942869499222,0.936709542614,0.980030251515,0.081748490597,0.995166579985,0.915741095042,1.116192065486,0.02905592652,0.057130500778
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,12,0.25,0.375,0.5,0.625,0.5,0.8,4.2,survival,0.981008801976,0.764913681741,0.974482027789,0.086203828589,0.99239858982,0.898226782279,1.163369073235,0.02905592652,0.018991198024
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,16,0.333333333333,0.333333333333,0.5,0.666666666667,0.5,0.8,4.2,survival,0.995825249064,0.492431859629,0.96703831379,0.086309802909,0.992873863086,0.885550000591,1.202938089925,0.02905592652,0.004174750936
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,20,0.416666666667,0.291666666667,0.5,0.708333333333,0.5,0.8,4.2,survival,0.996978477334,0.240891050053,0.965185090744,0.086581176407,0.993461461847,0.884423905081,1.214876883561,0.02905592652,0.003021522666
periodic_diagonal_augmented_control,axis_x_symmetric,n48,48,0.020833333333,24,0.5,0.25,0.5,0.75,0.5,0.8,4.2,survival,0.997001318189,0.073611976022,0.964425170651,0.086760635484,0.99351270671,0.884688692006,1.21963231256,0.02905592652,0.002998681811
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,4,0.083333333333,0.470537217451,0.470537217451,0.529462782549,0.529462782549,0.8,4.2,decoherence,0.962014217955,0.985865420405,0.968216708033,0.075670564237,0.99594215413,0.907289623478,1.135717030013,0.02905592652,0.037985782045
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,8,0.166666666667,0.441074434901,0.441074434901,0.558925565099,0.558925565099,0.8,4.2,decoherence,0.932603748841,0.89302137424,0.983382579231,0.081837424702,0.995105772293,0.92432730934,1.095921632581,0.02905592652,0.067396251159
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,12,0.25,0.411611652352,0.411611652352,0.588388347648,0.588388347648,0.8,4.2,survival,0.980577682603,0.59855354352,0.972961310485,0.084670834955,0.991204833389,0.891674844816,1.179758487064,0.02905592652,0.019422317397
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,0.382148869802,0.382148869802,0.617851130198,0.617851130198,0.8,4.2,survival,0.996200462746,0.216862910303,0.968583920542,0.085245305721,0.993062343879,0.881495235742,1.206815018285,0.02905592652,0.003799537254
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,0.352686087253,0.352686087253,0.647313912747,0.647313912747,0.8,4.2,survival,0.997016094471,0.042983170866,0.965805096047,0.086408796208,0.993629308203,0.88382997778,1.193496287636,0.02905592652,0.002983905529
periodic_diagonal_augmented_control,diagonal_symmetric,n48,48,0.020833333333,24,0.5,0.323223304703,0.323223304703,0.676776695297,0.676776695297,0.8,4.2,survival,0.997001650293,0.158806608464,0.964234131479,0.086815239937,0.993514576536,0.88475112797,1.179027759758,0.02905592652,0.002998349707
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,4,0.066666666667,0.466666666667,0.5,0.533333333333,0.5,0.8,4.2,decoherence,0.976394989049,0.995373651295,0.977901383352,0.073778755422,0.997579093171,0.928917066147,1.10968316848,0.018612625824,0.023605010951
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,8,0.133333333333,0.433333333333,0.5,0.566666666667,0.5,0.8,4.2,decoherence,0.94415480912,0.969210672291,0.98397249285,0.076610547393,0.998111529009,0.941513478542,1.08076231092,0.018612625824,0.05584519088
periodic_diagonal_augmented_control,axis_x_symmetric,n60,60,0.016666666667,12,0.2,0.4,0.5,0.6,0.5,0.8,4.2,decoherence,0.960503523394,0.875942517941,0.987620556268,0.082360559436,0.997176233507,0.939370296413,1.086799916352,0.018612625824,0.039496476606
