feature_id,haos_loss_score,max_abs_change,mean_abs_change,trajectory_total_variation
YOX1,1.275484796047794,2.073,0.8092,4.502
HXT2,1.4556795552610273,1.856,0.889,4.2989999999999995
FET4,1.2207201672388217,2.029,1.0972000000000002,2.533
YMR321C,1.4886035771857415,1.952,1.1545999999999998,2.859
RLP7,3.175894749037658,4.772,2.2458,8.120000000000001
YNL092W,0.6892831083924331,1.277,0.5119999999999999,3.2089999999999996
RPS7B,1.6408420296596038,2.44,1.224,3.7690000000000006
UBP10,1.7308205847918106,2.326,1.1069999999999998,4.2909999999999995
YNL194C,2.8662890112236776,3.899,1.7915999999999996,8.306000000000001
PUS4,1.3800387832154688,1.9929999999999999,0.8924,3.663
YOL153C,0.7137559601154478,1.4549999999999998,0.5032,3.4469999999999996
HPF1,1.121912927739111,1.7610000000000001,0.9385999999999999,2.457
TMA46,1.792003255278462,2.821,1.1388000000000003,5.431
GSP2,1.5954462399661147,2.517,1.3048,3.7570000000000006
YOR277C,1.1378089419291724,1.663,0.9152000000000001,2.467
RDL1,0.835133497509611,1.631,0.7098000000000001,3.0949999999999998
NUD1,1.2969830421059365,2.567,1.1956,3.749
ATF1,0.9663601531494586,1.7730000000000001,0.7686,3.1380000000000003
RPL21B,1.5219743342526257,2.26,1.1041999999999998,3.811
RPS9A,1.4880681869259051,2.363,0.9346,4.362
DIP5,1.40391894843186,2.18,1.0512000000000001,3.914
SAM4,1.3622262459815468,2.009,1.0959999999999999,3.0229999999999997
GDB1,1.64732924028067,2.401,1.2178,7.486
MAL12,0.7970319040192173,1.1280000000000001,0.5234,4.034
ARN1,0.9278028165040306,1.504,0.6314,3.912
ERG11,1.4614143282875327,2.077,0.9818000000000001,3.7409999999999997
NUP188,0.7530410797353876,1.091,0.5496000000000001,4.118
YMR103C,0.8045245751403818,1.45,0.5864,2.969
DDR48,1.3659828800579052,1.911,1.0654,2.779
ASC1,1.4430377769678988,2.237,1.1236,3.7060000000000004
GTO3,2.5643618271344097,3.52,1.9347999999999999,5.654
YOL053C,2.3847180537752477,3.6959999999999997,1.709,6.644
TIF4631,1.2387708478721267,1.9409999999999998,0.8432000000000001,3.233
EFM1,1.1670034498088362,1.798,0.8013999999999999,3.346
RPS16A,1.3458167396162974,1.908,1.067,2.8419999999999996
ZRG17,0.41991937646993177,1.0198927576601675,0.4893644271485565,1.8339659985050618
COQ2,1.0708203436527586,1.922,1.065,2.0149999999999997
MVD1,2.310330758351496,3.125,1.6865999999999999,5.148
PRS5,0.7406983902916161,0.9801072423398326,0.5616428969359331,2.6581072423398324
RTG1,1.3884120615893818,1.922,1.2448,3.566
IMA2,1.1449975078002284,2.4391072423398326,0.6304880569075253,6.275333042197794
YOL159C,0.9120193997910131,1.6978927576601675,0.9131571030640669,6.867892757660167
PAU20,1.090041709177432,3.2678927576601677,1.1745571030640671,8.437892757660169
YOL163W,1.2175996938227365,1.985,0.9437926759155107,5.289000000000001
YVC1,1.228823151063287,1.5651072423398324,0.8279738507793913,3.100666957802206
VPS21,1.9165863304445208,3.6630000000000003,1.2884836566589237,7.212559715462373
TMA46,1.173155051582824,2.407,1.0131999999999999,7.01
CMR2,2.085492284177289,3.507,1.3875236674255658,5.913515712976357
GSP2,1.3326776341911564,2.217,1.1019999999999999,4.292
YOR277C,1.3684156383837736,1.9689999999999999,1.0663999999999998,3.082
RDL1,1.0643827376770991,1.79,0.8506,3.1470000000000002
RPL21B,2.031195716121634,2.8360000000000003,1.5142000000000002,4.376
RPS9A,1.8176972453215874,2.726,1.184,4.982
DIP5,1.4061376010833437,2.212,1.1002,3.6950000000000003
ACM1,1.4077909070644805,1.766,1.0552,2.6870000000000003
SAM4,1.5343515734070154,2.178,1.0976,3.655
FDH2,0.7475185376047218,1.6048927576601675,0.5320208431607074,5.140452473122542
YPR078C,0.8593536327515863,1.131,0.5168,2.971
GDB1,1.5882467849240196,1.968,1.1698,7.823
COT1,1.3654638810724369,1.556,0.907,3.173
PNCA,2.595474315376694,3.583,1.8181999999999998,6.013999999999999
ACS1,1.3051194596366211,1.764,0.9876000000000001,2.883
BDH2,3.918705759181587,4.877,2.6529999999999996,8.600000000000001
URA7,2.391618443744421,3.9109999999999996,1.6369999999999998,6.997
COR1,0.9798071251624754,1.6620000000000001,0.7246,2.683
EDE1,0.8456745928773677,1.3820000000000001,0.6312,2.4250000000000003
MOH1,0.9440010194104487,1.533,0.7762,2.351
GAL7,1.9063756998267563,2.4059999999999997,1.3581999999999999,3.9739999999999998
ETR1,1.5279713126082706,2.272,1.1493999999999998,3.6859999999999995
YBR116C,2.602406589188504,3.438,1.8370000000000002,5.893000000000001
YBR209W,1.190160583137262,1.609,0.9944000000000001,1.9909999999999999
MET8,1.6847166322382048,2.875,1.1248763325744342,4.825559715462373
YCRX01W,1.5929621332278208,2.02,1.1674,3.0319999999999996
RPL13A,1.3032402463057848,2.134,0.9126000000000001,3.3919999999999995
YDR018C,2.1141992981626623,2.999,1.5977999999999999,4.481
ATG31,1.613375814027793,1.8290000000000002,1.2429999999999999,2.292
TRM1,2.1371309710552815,3.137,1.496,5.332
KIN1,1.5115623483611205,1.976,1.0772,3.271
AHA1,2.805268801689299,3.608,2.0844,5.351
ADR1,1.7128034645709693,2.287,1.1736,4.02
SSF2,1.4266233266887984,2.217,0.8906000000000001,4.138999999999999
RAD34,1.5657134598879914,1.755,1.1558,2.549
PDR15,1.7202601963029247,2.174,1.199,3.747
RRP17,1.4175742378537024,2.084,0.9902,3.439
RPL37B,1.2665860971724843,1.9089999999999998,0.9288000000000001,3.0669999999999997
SAM2,0.7095581434850913,1.27,0.47919999999999996,3.223
RPL12A,1.3102172819773306,1.931,0.9810000000000001,3.0330000000000004
RNR1,1.7932023471388372,2.427,1.2389999999999999,5.963
RPS24A,1.2709298327648426,1.9020000000000001,0.9442,2.968
GCG1,1.0936493684153021,1.671,0.9072000000000001,2.3600000000000003
PAB1,1.3598725773675975,2.112,0.9794,3.6870000000000003
YGL036W,1.3667842127581613,1.967,0.9796000000000001,3.2720000000000002
YGL138C,1.2369504781637,1.532,0.8582000000000001,3.5010000000000003
YGR067C,1.6617352995183374,2.0919999999999996,1.1114000000000002,3.752
NSR1,0.34780594761300704,1.3860000000000001,0.44880000000000003,2.2800000000000002
RTS3,3.016919692666684,3.7190000000000003,1.9482,6.62
MGA1,2.9105381783285136,4.375,1.9898,8.423
COQ6,1.119744612665713,1.733,0.8224,3.002
YHR097C,2.210386137299724,2.94,1.4398,5.478
TRA1,1.312678367927083,1.7870000000000001,0.9104000000000001,3.069
UTP9,2.4885323973529605,3.6819999999999995,1.6512,6.460999999999999
YIL067C,0.8312360492726261,1.9801072423398325,0.4529382779279477,3.9545257139674357
SPO22,0.8870540751044182,2.6431072423398323,0.7840637400966404,7.569768064629715
RPN2,0.6906392251919298,1.3591072423398325,0.45168805690752534,4.487333042197794
SUC2,0.9091231723183707,1.688,0.614,2.888
MHP1,1.3683483518184105,1.7069999999999999,0.8785999999999999,3.106
UBX6,1.573554044356348,1.8900000000000001,1.1396000000000002,2.9600000000000004
TIF2,1.0342939646914049,1.705,0.8470000000000001,2.6710000000000003
YJL142C,2.111577766443434,2.757,1.3808000000000002,5.074
YJL144W,3.916554594712435,4.7509999999999994,2.6757999999999997,7.913
MHO1,2.107124342628362,2.878,1.4140000000000001,5.376
UGP1,2.4757172200312394,3.806,1.6682,7.1129999999999995
AIM26,1.8278385505295318,2.452,1.2461999999999998,4.405
PHD1,1.3691897131024038,2.1820000000000004,0.7614000000000001,4.329000000000001
FOX2,1.228649834302587,1.596,0.8798,2.698
YKR011C,2.1286078836181086,2.9459999999999997,1.4468,5.327999999999999
BAS1,1.4182004588193404,1.8359999999999999,0.9218,3.175
YPS1,1.7342717455535381,1.965,1.2706000000000002,2.892
FRE1,1.2670186524723945,1.6149999999999998,0.8395999999999999,2.8579999999999997
CPR6,2.5816359983725867,3.69,1.8273999999999997,6.3020000000000005
UTP13,2.536347769439005,3.9059999999999997,1.6364,6.99
ATG39,2.3214362169572156,2.641,1.6786,4.106999999999999
EST2,1.2899749314904232,1.6280000000000001,0.8290000000000001,3.454
RPL31B,1.3311394956643179,1.584,0.9084000000000001,2.939
CAT2,1.3371478444384584,1.815,0.9593999999999999,3.277
PRM6,0.9933923866107341,1.365,0.6902,3.5620000000000003
BUD22,1.944862202440178,3.045,1.2575999999999998,5.547
REC114,2.1238730753052577,2.544,1.629,3.464
RIM11,1.392113766875556,1.863,0.9218,3.376
YMR141C,1.3230521394121026,1.663,0.8456000000000001,3.308
SIS1,2.416865748022021,3.5170000000000003,1.5288,6.375
PBI2,2.1322482524936683,2.815,1.5803999999999998,4.5649999999999995
CYB5,1.3945977025800627,2.107,0.8072000000000001,4.545999999999999
MSB3,1.3069941196237551,1.877,0.8837999999999999,3.458
TRF5,1.179195099566218,2.061,0.8493999999999999,3.4429999999999996
RPL18B,1.4042834306880643,1.854,1.1138,2.604
ESF2,1.7900323266580598,3.197,1.121,5.9799999999999995
FRE4,1.135735216121416,2.283,0.6844,4.8389999999999995
UTP23,2.442324704441347,3.559,1.7506,5.581
RPS7A,1.6659757845977214,2.3049999999999997,1.323,3.2699999999999996
CRC1,2.4719591522602595,2.699,1.7550000000000001,4.383
MPD1,1.4445166654398216,2.077,1.0582,3.2460000000000004
YOR292C,1.2905442488114511,1.681,0.9708,2.6750000000000003
RRS1,3.153099582460243,4.578,2.1882,7.835
FIT2,2.3101495234054954,3.692,1.6400000000000001,7.173
PHR1,2.272391369921644,3.016,1.5592000000000001,5.17
FDH1,1.3306647556704456,1.895,1.0984,3.693
YOR392W,0.9732361499639897,1.4020000000000001,0.8288,5.277
ELP3,1.43055553593757,2.628,0.9678000000000001,4.727
RPS6A,1.4979976652748608,2.379,1.2452,3.4649999999999994
TCO89,1.8806959508605927,2.6020000000000003,1.2488000000000001,4.5600000000000005
UIP4,2.442519314549272,3.2910000000000004,1.6766,6.03
HSP32,1.5358630002323133,1.792,1.0562,3.3140000000000005
ASR1,1.1992112653430014,1.5459999999999998,0.8235999999999999,2.8309999999999995
RPO26,1.6761911157347222,2.245,1.2553999999999998,3.246
QCR2,1.1858725830630457,1.823,0.8615999999999999,3.1180000000000003
HPA2,1.2156680386355103,1.509,0.8712,3.367
YPR195C,0.9002264397025261,1.618,0.5871999999999999,3.574
TMA17,2.733168177684842,3.9960000000000004,1.951,6.815
IPI1,1.109782012302711,2.141,0.7926,4.256
GCV2,1.5849670819932182,3.033,1.592,3.356
ERR3,1.2394186413270611,1.817,0.8183999999999999,3.838
YMR084W,2.161701556002004,2.818,1.4626000000000003,4.901
ERC1,1.4631839454615283,1.899,1.04,3.4930000000000003
PIH1,1.220197946302192,1.658,0.8615999999999999,3.9349999999999996
SRB2,0.7486350073264343,1.446,0.6212000000000001,5.492
PDR11,1.5421745401838232,2.05,1.0932,3.9149999999999996
YMR290W-A,1.7792051552111432,2.135,1.1336,4.209
ERO1,1.6736464217471907,2.3129999999999997,1.074,4.03
ADY3,1.7211837973904969,2.441,1.1572,4.335999999999999
ENA1,1.3082585712147394,1.921,0.7838,4.247000000000001
LYS9,2.7587581392786005,3.5,2.128,7.308
POP2,2.862949954344085,3.258,2.3628,3.3789999999999996
BIO5,1.7664939971837512,2.441,1.3574,4.6290000000000004
BIO3,1.5867575821860895,2.3890000000000002,0.9652000000000001,4.332000000000001
FRE4,1.7925662345890159,2.246,1.1645999999999999,3.993
NBA1,1.4540434978141514,2.4139999999999997,1.0871999999999997,4.741
THP1,1.7095312663359574,2.1501072423398324,1.151,7.529892757660168
MDM20,0.7201838310803268,1.6048927576601675,0.6287955997513983,4.588892757660167
AVO1,1.5043590242691411,1.922,1.2061119430924747,3.1124402845376267
BDS1,0.7013045005381541,1.9801072423398325,0.6098880569075253,5.970452473122542
YOL166C,3.0835466652223706,3.4,2.5014,4.714999999999999
ARF3,1.0930906328669276,2.2439999999999998,1.104011724333091,4.568073240844894
NUP1,0.6655608674852864,1.5651072423398324,0.6768073240844894,5.202965998505062
CRC1,0.8867924306379862,1.6048927576601675,0.7544073240844895,4.606892757660168
YOR102W,2.1918699543623785,2.833,1.5999926759155108,4.418
MPD1,1.4386397445478405,2.145,1.0432000000000001,3.3890000000000002
RRS1,3.2478651068060667,4.677,2.241,8.100999999999999
FIT2,3.005761387474789,4.563,2.1198,8.556999999999999
PHR1,2.0535102836490964,2.946,1.3518000000000001,5.596
YOR392W,1.0213127298314135,1.264,0.7108000000000001,3.1740000000000004
ELP3,1.358430922283659,2.247,0.969,3.818
RPS6A,1.6241174751187328,2.446,1.2038,3.8710000000000004
SSU1,1.0570281756621105,1.635,0.9912000000000001,2.388
TCO89,2.036255485589087,2.672,1.299,5.381
UIP4,3.069754712387434,4.395,2.1258,7.914
HSP32,1.46818977007494,1.8820000000000001,1.0584,3.329
CIT3,1.0822328797402738,1.5579999999999998,0.7475999999999999,2.908
RPO26,1.3780773571322187,1.782,1.0844,2.37
SKI3,1.14157901689908,1.432,0.7831999999999999,3.1670000000000003
QCR2,1.2736640895680793,1.8290000000000002,0.9464,3.1000000000000005
HPA2,1.062828224063172,1.765,0.8046,3.6850000000000005
YPR195C,1.2707422739820609,2.009,0.8012,3.77
HMT1,2.8350798749123776,3.3489999999999998,1.9741999999999997,5.38
TPS1,2.623240138068774,3.526,1.8896000000000002,5.938
AGP2,2.2998559029039907,3.176,1.6374,5.375
SYP1,1.1171275087597747,1.572,0.8128,2.7430000000000003
LYS20,1.3230531719804377,1.813,0.9298,3.1109999999999998
YDL186W,0.41032285758422066,2.1501072423398324,0.6570502210204224,2.1739659985050617
PST2,1.3097410222104158,2.447,1.1785999999999999,3.4320000000000004
YDR222W,0.7442801129569321,2.129,0.8132000000000001,4.681
UTP4,2.0658471100205955,4.156,1.2233999999999998,7.813
RPL12B,1.3347287522709717,1.935,1.0118,2.96
EMI2,2.40804099790937,3.407,1.504,6.571
PRB1,2.538842208921807,3.1390000000000002,1.8407999999999998,5.114000000000001
UTP7,1.5940043515916946,2.54,1.1564,4.268
YER084W,1.1935924086075582,1.603,0.7722,3.273
ILV1,1.2156894506253413,2.1149999999999998,0.8088,3.8579999999999997
CMK1,0.9174352306862636,1.599,0.578,3.337
GPI10,0.634774177904347,1.3418927576601676,0.511489889317249,4.418892757660167
ARO2,1.3638414429100976,2.05,1.038,3.4669999999999996
MTO1,0.7178110154621391,0.9650000000000001,0.5272,2.772
YGR079W,2.161886226881961,2.691,1.4936,4.849
RBG2,1.5991313547446684,2.757,1.054,5.001
YGR265W,0.9715386178120002,1.6179999999999999,0.8033999999999999,2.4739999999999998
RPS27B,1.041771026206498,1.832,0.7624000000000001,2.986
YHR202W,1.184607226571414,1.5939999999999999,0.8821999999999999,2.6799999999999997
BAT1,1.2589649016719902,1.941,0.9156000000000001,3.053
YHR210C,1.1437276792007214,1.693,0.756,3.4829999999999997
AIR1,1.0252503049594421,1.996,0.6574,4.159
MTR4,1.0420093383116307,1.823,0.7404,3.635
RPA34,2.3539732196473433,3.383,1.7431999999999999,5.182
YJL150W,1.151270609368718,1.9801072423398325,0.7493309538434583,6.029547526877458
YJR120W,0.4921421567608799,1.119,0.39859999999999995,2.915
YJR124C,1.1800638856801673,2.0010000000000003,0.7956000000000001,3.4960000000000004
MRP8,1.5238174101904698,2.112,1.022,3.9560000000000004
RPC25,0.9646392119813265,1.7309999999999999,0.6708000000000001,3.495
SDH1,2.033885299852982,2.6639999999999997,1.4776,4.209999999999999
MCR1,1.7713187132703974,2.431,1.1785999999999999,4.3629999999999995
PRY2,0.7941911528072506,1.302,0.6138000000000001,3.515
SOF1,1.6907784201349974,2.9850000000000003,1.1784000000000001,5.189
USB1,1.4226632240672155,1.671,0.9183999999999999,3.116
TIS11,1.043887260308837,1.3599999999999999,0.6204,2.9239999999999995
YLR416C,0.5179044921140369,1.289,0.3624,2.9179999999999997
DCK1,0.5391409421627618,1.7489999999999999,0.5894,3.755
CYB2,1.2531033399742586,1.701,0.9548,2.588
RPS1B,1.7788585154925414,2.607,1.4812,3.5570000000000004
RPL15B,1.1712751641793226,2.113,1.0406,3.002
RRB1,2.328220883252725,4.013,1.6771999999999998,7.234999999999999
RNT1,1.5377449838070456,2.409,1.137,5.087
YHM2,1.412161044068779,2.281,0.8604,4.301
GTO3,1.4753632380027901,1.908,0.8997999999999999,3.8529999999999998
YNL017C,0.8100045998822292,1.697,0.545,4.0520000000000005
FAP1,0.7610303987367526,1.275,0.506,3.034
RPC19,1.3695850225289474,2.507,0.9697999999999999,4.262
YNL115C,1.5567251690219626,2.073,1.2106,3.129
NCS2,1.3631855836322129,2.032,1.0286,3.2880000000000003
SSB2,2.01956352942148,3.085,1.5632000000000001,5.038
YNL217W,1.0733215962868365,1.62,0.7988,3.5370000000000004
BXI1,1.968461788131896,2.229,1.4252,3.5620000000000003
EMW1,1.5241224190284104,2.581,1.0148,5.016
YNR068C,0.9209823667966051,1.6310000000000002,0.664,4.881
ATG19,1.2231561946084755,1.678,0.8186,3.106
PHM7,5.933018778200365,6.736000000000001,4.1164000000000005,11.231
TIR2,0.4286307196319326,1.432,0.5354,2.458
YOR012W,0.46154343471339077,1.5779999999999998,0.5438,2.4139999999999997
ERP4,0.6769356220665479,1.5839999999999999,0.517,4.559
ROD1,1.4208557243880588,1.7269999999999999,0.966,3.0819999999999994
HSP10,1.912919921906233,2.5330000000000004,1.4752000000000003,3.6880000000000006
LEU9,1.1906343329190232,1.935,0.7442,3.635
TFC7,0.5943835275377818,1.4580000000000002,0.36619999999999997,3.595
YOR114W,0.6656284998705373,1.201,0.46580000000000005,3.8630000000000004
NOC2,2.702905681173093,4.459,1.8867999999999998,7.909
MUM3,0.500468580937485,1.0999999999999999,0.4193999999999999,2.9519999999999995
LSP1,1.565411951292043,2.417,1.0764,4.473
NCR1,0.6359271539671955,1.509,0.47459999999999997,4.231999999999999
CHL1,0.8309670346277298,1.731,0.5768000000000001,4.306
PNG1,0.7149971564524507,1.365,0.4558,3.096
ATG21,1.5987095113364984,2.791,0.9646000000000001,9.301
YPL102C,1.0723173708075595,1.627,0.73,4.1770000000000005
SSE1,1.1972912912279672,1.863,0.837,3.1310000000000002
OXR1,1.2567560608266164,1.723,0.8246,3.218
RPL7B,1.4888975975621965,2.181,1.1385999999999998,3.346
CSM4,0.7904270559708098,1.469,0.6548,4.8420000000000005
HAL1,1.7523751581837153,2.209,1.2309999999999999,3.414
REC8,1.0752740285609774,1.866,0.825,5.965
YPR015C,0.8380783243984755,1.51,0.5142,3.125
YDL183C,0.9842787199839521,1.8,0.6338,3.416
FMP16,2.4006662225685464,2.9930000000000003,1.6522000000000001,5.521
YIL055C,2.0359930016538588,2.373,1.4520000000000002,3.6959999999999997
YIL086C,0.7994070310688656,2.077,0.49139999999999995,4.7090000000000005
STH1,0.6219559860890309,1.565,0.41740000000000005,3.4819999999999998
APJ1,3.563025446122985,4.68,2.2436,8.306
RPL22B,1.5827699318302004,2.546,1.0619999999999998,4.312
RIX7,1.1911513160379141,2.06,0.826,4.37
YMR306C-A,0.8271965020200133,1.2449999999999999,0.5898,3.096
HFA1,0.9677164306853303,1.855,0.893,4.443
FET4,0.8324002484756314,1.608,0.8010000000000002,2.118
SUI1,0.9718982178335822,1.786,0.7032,3.420000000000001
NOP16,0.8873464296079936,1.266,0.5134000000000001,4.5249999999999995
YNR064C,0.9362364430343999,1.911,0.8612000000000002,2.609
YNR068C,1.5202637528946,2.452,1.173,3.743
ATG19,1.3826040400926636,1.741,1.1074,2.2880000000000003
MPD2,1.2977340033652047,1.6171072423398325,0.7718,4.528107242339832
MSH2,1.3183053423881497,2.092,1.1724,2.7220000000000004
YOR012W,1.47487715849951,2.3021072423398325,0.856442896935933,4.846107242339833
RTS1,1.6091320893921637,2.1501072423398324,0.8699309538434582,4.369547526877458
HSP10,0.9743675665873548,2.2531072423398326,0.6616637400966404,6.345768064629715
TFC7,0.5421926082759179,2.663,0.6452,5.733
YOR114W,0.45239969499129523,2.0198927576601675,0.555357103064067,3.4938927576601673
RPO31,1.7010343616339847,2.185,1.254,3.67
NOC2,2.898321731467978,5.141,1.9566,9.234
RPB10,1.093977134007912,1.698,0.891,2.2430000000000003
YOR300W,1.2940059611792454,1.9220000000000002,0.8454,3.4680000000000004
LSP1,1.699442759263292,2.419,1.1346,4.582
NCR1,1.1788407711799371,2.029,0.9955999999999999,6.378
ATG21,0.5949507291569428,1.3900000000000001,0.40920000000000006,3.29
YPL102C,0.6821297468385226,1.2810000000000001,0.47940000000000005,4.008000000000001
SSE1,1.0359666175719453,1.809,0.6474,3.6740000000000004
OXR1,1.3769394273271374,1.63,0.8700000000000001,3.1660000000000004
RPL7B,1.375250631902935,1.9909999999999999,1.0695999999999999,2.894
HAL1,1.6388056587343307,1.979,1.1658000000000002,3.0870000000000006
REC8,0.9765787208982417,1.6560000000000001,0.6534,3.911
BDH1,1.9891411096600233,2.7030000000000003,1.5734000000000001,3.7500000000000004
FUI1,2.7346289015396144,3.881,1.7945999999999998,8.385
YBL044W,0.6991948633182078,3.8630000000000004,0.9848000000000001,5.553000000000001
FUR4,1.7137767465198193,2.661,1.1785999999999999,6.568999999999999
TKL2,1.2932853348203288,2.3689999999999998,0.9,4.8420000000000005
GRS1,1.3251779437162936,2.075,1.032,3.475
"DUR1,2",0.8649607532079592,1.683,0.7262000000000001,4.44
NGR1,1.0985360733020797,1.631,0.7407999999999999,3.0980000000000003
SDS24,0.5867660477121308,1.115,0.5614000000000001,3.425
YCL006C,0.4907688441214096,2.6879999999999997,0.6956,3.862
YCR016W,2.069172746773964,2.9539999999999997,1.5332000000000001,4.628
SRD1,1.2129843613722602,2.574,0.6984,5.662
HSP30,2.447081332320626,4.21,1.4647999999999999,9.012
RPL31A,1.1159558767845998,1.77,0.9347999999999999,2.548
VAM6,1.3158246908547846,1.7429999999999999,1.075,3.0829999999999997
MRK1,0.9285443683055992,1.6400000000000001,0.6342000000000001,3.881
RPP1A,1.1817589921655052,2.118,1.0026,3.2880000000000003
RPS16B,1.566552614374018,2.434,1.1714000000000002,3.7470000000000003
NDE2,1.510326143864101,3.122,1.2159999999999997,5.692
AIR2,0.6295756721690596,3.548,0.9384,4.577999999999999
INH1,2.2950997663709556,3.156,1.7520000000000002,4.714
GCV1,1.5936929338875707,2.996,1.5424,3.4999999999999996
RPS11A,1.3499255171890412,1.9020000000000001,1.0814,2.648
DPB4,1.5224555872778485,2.0780000000000003,1.0716,3.3470000000000004
YDR215C,0.7482138511020591,1.2799999999999998,0.6828000000000001,2.36
TFB1,0.330750393565595,2.164,0.5086,2.922
YDR413C,1.8471296469983427,2.589,1.3342,4.324
GIN4,1.3753230576947941,1.769,0.8666,3.554
RGI1,3.913110671637717,5.714,2.4676,11.271
"ARG5,6",1.7184380899433949,4.415,1.8079999999999998,4.415
ALD5,0.7240431435122107,1.413,0.45940000000000003,3.1710000000000003
LOC1,2.171716661606446,2.792,1.653,4.145
HOP2,0.6470762880962321,1.074,0.5247999999999999,4.1739999999999995
PNC1,2.9939748349906616,4.12,2.0804,7.457
SNT2,1.776319034876931,2.283,1.5078,2.541
ITC1,1.7468353443637548,5.46,1.9518,5.472
RPL1B,1.0161775052855389,1.9989999999999999,0.8375999999999999,3.413
VID30,0.900691617658473,1.539,0.5488,3.1959999999999997
YGL235W,1.1185697585719332,1.4369999999999998,0.6973999999999999,3.354
YGR066C,1.0846932944418668,1.9649999999999999,0.736,5.903
MTR3,1.2066062440632388,1.9449999999999998,0.7854,3.491
YGR160W,4.873369505608318,6.5969999999999995,3.5230000000000006,11.072
TIF4631,1.9686752446381672,3.012,1.3838000000000001,5.111
YGR250C,4.612008774711386,5.742,3.0556000000000005,9.318999999999999
ENO1,1.8506134600638622,2.301,1.443,2.8890000000000002
GND2,2.543004947289326,3.851,2.0968000000000004,5.518
RAD2,1.4417606100079021,1.967,1.0612,2.929
STP2,1.8719320490163402,2.778,1.2294,4.758
SOD2,0.7178169448080425,1.137,0.6194,3.203
RPL27A,1.6182533951645421,2.435,1.1683999999999999,3.9650000000000003
HXT1,1.3791815734461066,2.005,0.933,6.454
HXT5,3.482135357561484,4.752,2.4202,8.578
GRE3,3.1696338913070976,4.232,2.2428,7.131
NVJ1,0.9067107220546986,1.449,0.5870000000000001,3.0919999999999996
RIX1,2.43507863978377,3.406,1.718,5.7540000000000004
AIM46,1.089985239761935,1.835,0.8263999999999999,2.886
RNR3,1.250007869032556,1.9801072423398325,0.7413738507793913,3.930666957802206
MAM33,0.5357289152587446,4.803107242339833,1.0930972134017387,6.127864891677553
YIL074W,0.26169397543912504,1.4651072423398328,0.30529538099201475,2.940452473122541
SEC28,0.8057889600275884,1.663,0.45199999999999996,3.348
YIL169C,1.132823362749654,1.505,0.9791999999999998,1.629
YJL045W,0.7076768658410428,1.2229999999999999,0.535,4.495
YAK1,1.9393446902974307,2.52,1.2724,4.41
TDH2,1.4637324246615258,1.752,1.113,2.3930000000000002
MET3,1.2915548179345249,4.766,1.5226,5.232
ILV3,1.0569832445060765,1.7570000000000001,0.7474000000000001,3.7800000000000002
YKL036C,1.173281862742782,2.026,0.8687999999999999,4.824999999999999
YKL044W,0.6531274038239853,1.025,0.5542,2.836
MRPL13,0.5092193107762827,3.436,0.8657999999999999,3.5959999999999996
YKR012C,0.7689291132890395,1.444,0.6176,4.146
RPL15A,1.2835467614190215,2.378,1.1301999999999999,3.531
YLR217W,2.2008159202172526,3.051,1.7478000000000002,3.96
RSA3,1.6270034907225037,2.706,1.2495999999999998,4.2780000000000005
DUS4,1.4639822471818964,2.176,1.0236,3.4949999999999997
UTP21,2.7240029923556603,4.291,1.7413999999999998,8.174
INA1,3.1544540424680023,4.243,2.3098,7.098
RRN11,2.073717623255165,2.831,1.4266,5.022
ERG5,0.6260917100509229,1.09,0.5974,2.841
STB4,0.9769844453509907,6.219,1.5888000000000002,7.049
GAT2,2.3718149969752824,2.633,1.7042000000000002,3.8110000000000004
TIF34,1.4793742129331684,2.175,1.0954000000000002,3.288
RRP5,2.8172954211634718,4.753,1.9607999999999997,8.922
LST8,2.117870983134084,2.898,1.2222,5.582999999999999
YNL010W,1.0276299530645274,1.81,0.8706000000000002,2.797
POL1,0.8842160794475913,1.183,0.6718,2.8930000000000002
INP52,0.6423998948394926,2.4699999999999998,0.7452,3.29
NOP15,2.72944062463204,4.5,2.0542000000000002,7.273
DBP2,3.032001032559513,5.402,2.7842,6.933
YNL198C,0.7910067826451646,0.996,0.6374,2.426
YNL200C,1.9810920988975977,2.608,1.4456000000000002,4.423
SPS18,0.8352757404706758,1.306,0.6488,2.461
YNL208W,1.126655070906876,2.01,0.9654,3.0119999999999996
TOS6,1.2868475805828374,1.738,0.8602000000000001,3.801
NOG2,3.6333776629438352,4.995,2.4210000000000003,9.046999999999999
SDH5,0.9586105800935388,1.6429999999999998,0.8074,2.4499999999999997
DSC2,1.0433290732296758,3.181,1.152,3.549
BRX1,3.6143309654699207,5.515000000000001,2.4970000000000003,9.703
RRP6,1.876818131549493,2.739,1.2836,4.688000000000001
YSP3,1.271124251479415,1.866,1.0144,2.786
RKI1,2.8172186141628366,3.914,2.0592,6.841
RAS1,2.0929899913115584,2.6609999999999996,1.4198,4.769
RRP36,2.10309341302185,3.338,1.45,5.615
YOR289W,1.3574336157701978,1.962,0.8822000000000001,3.836
YPK9,0.598058915919321,2.815,0.7891999999999999,3.6329999999999996
RPS10A,1.6218202993330766,2.363,1.2154,3.828
UAF30,0.9677416267836717,1.6920000000000002,0.6036,3.4859999999999998
FIT3,2.172515305330439,3.2800000000000002,1.6658000000000002,5.21
YOR385W,1.0414352049283493,1.592,0.5702,3.2439999999999998
ERR1,1.0493147623385208,2.4299999999999997,0.7741999999999999,6.069
