partition,condition,admissible,seed,perturbation_family,magnitude,eta,inequality_margin,post_state_error,final_state_error,state_recovery_gain,post_trajectory_error,final_trajectory_error,trajectory_recovery_gain,operator_recovery,identity_sign_agreement,identity_margin_score,node_rank_identity,functional_recovery,final_functional_error,overshoot,corrective_cost,variance_ratio,mean_shift,recovered,recovery_latency,recovery_type
final,topology_altered,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.2010302306583854,0.1061738064390756,0.49999999999999994,0.9703942819365217,-0.9407885638730435,0.15695067264573992,0.5426008968609866,0.2476289827974368,0.19326923076923078,0.0,0.9249109199344014,0.4055830808894787,0.2588408935473949,0.08588992781139912,3.122502256758253e-17,False,81,wrong-attractor convergence
final,trivial_attractor,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.049995849941571635,0.7777070637547213,0.49999999999999994,0.9999942472462104,-0.9999884944924211,0.0,0.8116591928251121,5.722046052223409e-05,0.8708791208791208,0.0,0.9999942472420735,0.0,0.09408602150226263,4.1367779700078895e-11,3.705769144237564e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.16500671378318313,0.26634256743480744,0.49999999999999994,0.8883435267528546,-0.7766870535057093,0.30493273542600896,0.5336322869955157,0.3730734608738488,0.4620421245421245,0.0,0.8200895214319807,0.0,0.11314935584237601,0.08034704373614984,3.469446951953614e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,3.132273350911592,-12.926800746675896,0.49999999999999994,3.460533963737772,-5.921067927475545,0.57847533632287,0.5829596412556054,0.5800565723899649,0.2788919413919414,0.0,1.2458130275180672,12.926800746675898,9.959258981497156,13.250601079818686,1.1102230246251565e-16,False,81,unstable correction
final,parameter_budget_matched,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.03830252168203573,0.8296982645509852,0.49999999999999994,0.9672436922507561,-0.9344873845015125,0.0,0.7982062780269058,0.27813638525453344,0.796657509157509,0.0,0.9509833709410652,0.0,0.24398093571093624,0.0016549988455000146,4.466912950640278e-17,False,81,wrong-attractor convergence
final,memory_ablation,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.2249097555057083,0.0,0.49999999999999994,0.49999999999999994,0.0,0.7982062780269058,0.8116591928251121,0.8052974770066755,0.8708791208791208,0.0,1.364048953721639e-16,0.0,0.0,1.25,0.0,False,81,no recovery
final,redundancy_ablation,True,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.12955058078775178,0.4239886104697502,0.49999999999999994,0.4383243846548109,0.12335123069037814,0.7937219730941704,0.905829596412556,0.8514905142694185,0.909661172161172,0.0,0.014835093777939599,0.0,0.008715680030677301,1.2294424452246306,5.551115123125783e-17,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6302,relational_twist,0.5,0.7,0.05,0.2249097555057083,0.0,1.0,0.49999999999999994,5.0567444887137045e-11,0.9999999998988651,1.0,1.0,1.0,0.9999999999999998,0.0,1.0230367152912292e-16,0.0,0.035714285714285705,1.0,0.0,False,6,identity-preserving adaptation
final,passive_relaxation,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.45769662524343413,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7085201793721974,0.7085201793721974,0.7075154085428124,0.7183608058608058,0.0,1.5627143955136816e-16,0.0,0.0,1.6400000000000001,0.0,False,81,passive decay
final,operator_only_filtering,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.03843471234057743,0.9160257904018076,0.7999999999999999,0.9672710106973333,-0.2090887633716668,0.0,0.7982062780269058,0.2787917783946816,0.7966117216117214,0.0,0.9508898842062765,0.0,0.45386937874599986,0.0016636155017193599,2.3418766925686896e-17,False,81,wrong-attractor convergence
final,topology_altered,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.2838220207932444,0.3798905101336751,0.7999999999999999,1.0338294926084304,-0.2922868657605381,0.17488789237668156,0.5112107623318386,0.2433295115989455,0.001465201465201465,0.0,0.9971456128699231,0.0,0.3459364264189462,0.06311935795933477,2.42861286636753e-17,False,81,wrong-attractor convergence
final,trivial_attractor,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.0499957205264327,0.8907666830625164,0.7999999999999999,0.9999942472526637,-0.24999280906582977,0.0,0.7085201793721974,6.786984495040834e-05,0.7183608058608058,0.0,0.9999942472420735,0.0,0.12344086021096856,5.42745269665035e-11,6.88214269644119e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.19962885699686228,0.5638402251913347,0.7999999999999999,0.8999997681439904,-0.12499971017998811,0.20627802690582964,0.5829596412556054,0.2874432233592249,0.19793956043956043,0.0,0.7088994708776594,0.0,0.1502524472735121,0.410455070604071,1.3877787807814457e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,18.37591859634969,-39.148687105953925,0.7999999999999999,18.568402459605306,-22.210503074506633,0.47085201793721976,0.47085201793721976,0.47085201793721976,-0.008562271062271061,0.0,5.069356596301538,39.148687105953925,356.32260911476203,344.56837922676766,6.522560269672795e-16,False,81,unstable correction
final,parameter_budget_matched,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.03843471234057743,0.9160257904018076,0.7999999999999999,0.9672710106973333,-0.2090887633716668,0.0,0.7982062780269058,0.2787917783946816,0.7966117216117214,0.0,0.9508898842062765,0.0,0.45386937874599986,0.0016636155017193599,2.3418766925686896e-17,False,81,wrong-attractor convergence
final,memory_ablation,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.45769662524343413,0.0,0.7999999999999999,0.7999999999999999,0.0,0.7085201793721974,0.7085201793721974,0.7075154085428124,0.7183608058608058,0.0,1.5627143955136816e-16,0.0,0.0,1.6400000000000001,0.0,False,81,no recovery
final,redundancy_ablation,True,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.21066902305510835,0.5397190815137423,0.7999999999999999,0.6027631234011328,0.24654609574858394,0.7488789237668161,0.8654708520179372,0.8129477483882932,0.8511904761904762,0.0,0.08045028781157332,0.0,0.035062536548796985,1.5346339458102276,4.163336342344337e-17,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6302,relational_twist,0.8,0.7,0.05,0.45769662524343413,0.0,1.0,0.7999999999999999,8.090791994156782e-11,0.999999999898865,1.0,1.0,1.0,0.9999999999999998,0.0,1.5250530925795249e-16,0.0,0.09142857142857143,1.0,0.0,False,8,identity-preserving adaptation
final,passive_relaxation,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.727073207300713,0.0,1.1,1.1,0.0,0.695067264573991,0.695067264573991,0.695067264573991,0.5945970695970696,0.0,1.67061196039764e-16,0.0,0.0,2.21,0.0,False,81,passive decay
final,operator_only_filtering,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.03831322767279759,0.9473048555660071,1.1,0.9668444173490162,0.12105052968271265,0.0,0.8026905829596412,0.2822132382097356,0.8002289377289376,0.0,0.9502210568114283,0.0,0.7608679115302001,0.0017029907116992795,2.7755575615628914e-17,False,81,wrong-attractor convergence
final,topology_altered,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.3246319245715482,0.5535086132842708,1.1,1.0061905648973501,0.08528130463877266,0.09865470852017932,0.484304932735426,0.19821500523441096,0.02353479853479853,0.0,0.8823788990350884,0.0,0.3306621114286913,0.2351669809996493,2.6020852139652106e-17,False,81,wrong-attractor convergence
final,trivial_attractor,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.04999559123489111,0.9312371976674788,1.1,0.9999942472620957,0.09091432067082213,0.0,0.695067264573991,8.023985223775126e-05,0.5945970695970696,0.0,0.9999942472420735,0.0,0.16634408601600037,7.313823450973949e-11,7.940933880509066e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.22963631283341282,0.684163423259748,1.1,0.9158535435783856,0.16740586947419503,0.3677130044843049,0.6143497757847534,0.43184682950752307,0.5340659340659341,0.0,0.7928221674863807,0.0,0.2537751105944578,0.23086092699794186,5.204170427930421e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,10.340011741179833,-13.221417647292384,1.1,11.96989524503292,-9.881722950029927,0.4977578475336323,0.5022421524663677,0.4981073231972693,0.13502747252747252,0.0,3.2854306281776764,13.221417647292382,170.17181513597356,145.18260507280786,1.942890293094024e-16,False,81,unstable correction
final,parameter_budget_matched,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.03831322767279759,0.9473048555660071,1.1,0.9668444173490162,0.12105052968271265,0.0,0.8026905829596412,0.2822132382097356,0.8002289377289376,0.0,0.9502210568114283,0.0,0.7608679115302001,0.0017029907116992795,2.7755575615628914e-17,False,81,wrong-attractor convergence
final,memory_ablation,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.727073207300713,0.0,1.1,1.1,0.0,0.695067264573991,0.695067264573991,0.695067264573991,0.5945970695970696,0.0,1.67061196039764e-16,0.0,0.0,2.21,0.0,False,81,no recovery
final,redundancy_ablation,True,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.2993966327157629,0.5882166613905575,1.1,0.7674344734149825,0.30233229689547053,0.7399103139013453,0.852017937219731,0.8059341397133892,0.8173076923076922,0.0,0.1544012027576576,0.0,0.08856594829846946,1.9151149254021227,5.551115123125783e-17,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6302,relational_twist,1.1,0.7,0.05,0.727073207300713,0.0,1.0,1.1,1.1124838520508919e-10,0.9999999998988651,1.0,1.0,1.0,0.9999999999999998,0.0,1.7050611921520488e-17,0.0,0.1728571428571429,1.0,2.7755575615628914e-17,False,9,identity-preserving adaptation
final,passive_relaxation,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.12828169607966025,0.0,0.25,0.25,0.0,0.9529914529914529,0.9529914529914529,0.9529914529914529,0.9858058608058609,0.0,0.06807296161667786,0.0,0.0,0.9735556317208718,0.0,False,81,passive decay
final,operator_only_filtering,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.037110516764375344,0.7107107412944518,0.25,0.9630394424562275,-2.85215776982491,0.0,0.8333333333333334,0.2938395068205171,0.9060897435897435,-13.054718282235214,0.9567462981598184,0.0,0.1225867232754054,0.0016992721908000283,1.3010426069826053e-17,False,2,wrong-attractor convergence
final,topology_altered,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.0744157191926615,0.4199038407907322,0.25,1.0038656004364372,-3.015462401745749,0.042735042735042694,0.48717948717948717,0.1419837194742731,-0.22953296703296702,-13.688188825713684,0.9998685141513244,0.6562262672723991,0.2586536320781507,0.001790224146230594,6.071532165918825e-18,False,81,unstable correction
final,trivial_attractor,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.04999654953610177,0.6102596780053877,0.25,0.9999945030807849,-2.9999780123231394,0.0,0.9529914529914529,4.477914883809679e-05,0.9858058608058609,-13.69003925229129,0.9999944781687162,0.0,0.07327838087979105,3.221906791904011e-11,0.0,False,81,wrong-attractor convergence
final,identity_scrambled,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.07367750917493376,0.42565844211179144,0.25,0.9401684243884301,-2.7606736975537203,0.31196581196581197,0.6538461538461539,0.3858177850828464,0.6436355311355311,-12.63659179664991,0.9282831899556535,0.019059147554387756,0.06074762368210866,0.011293972067724345,2.42861286636753e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.2598904827429749,-1.0259358169195731,0.25,0.471817843418503,-0.8872713736740121,0.7222222222222222,0.7564102564102564,0.7287413028772637,0.91753663003663,-1.5484429390898455,0.17348005837495678,1.025935816919573,0.1537606629153552,1.2768902630716967,1.3877787807814457e-16,False,81,unstable correction
final,parameter_budget_matched,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.037110516764375344,0.7107107412944518,0.25,0.9630394424562275,-2.85215776982491,0.0,0.8333333333333334,0.2938395068205171,0.9060897435897435,-13.054718282235214,0.9567462981598184,0.0,0.1225867232754054,0.0016992721908000283,1.3010426069826053e-17,False,2,wrong-attractor convergence
final,memory_ablation,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.12828169607966025,0.0,0.25,0.25,0.0,0.9529914529914529,0.9529914529914529,0.9529914529914529,0.9858058608058609,0.0,0.06807296161667786,0.0,0.0,0.9735556317208718,0.0,False,81,no recovery
final,redundancy_ablation,True,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.09307811156483807,0.2744240650900148,0.25,0.22449835355606657,0.10200658577573374,0.9529914529914529,0.9658119658119658,0.9610042735042735,0.9899267399267396,0.030728944801070128,0.0659811513367136,0.0,0.0008735439338504221,0.9714280802345203,2.7755575615628914e-17,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6303,localized_block_shock,0.25,0.7,0.05,0.12828169607966025,0.0,1.0,0.25,2.5283728442289304e-11,0.9999999998988651,1.0,1.0,1.0,0.9999999999999998,0.9999999998988648,6.884574045065302e-12,0.0,0.008928571428571428,0.9999999999910046,2.7755575615628914e-17,True,4,exact-state recovery
final,passive_relaxation,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.34489029578687985,0.0,0.5,0.5,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.9135073260073258,0.0,0.13614592323335561,0.0,0.0,1.0721112634417433,0.0,False,81,passive decay
final,operator_only_filtering,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.03682932478503658,0.8932143779197698,0.5,0.9628657541425127,-0.9257315082850255,0.0,0.8247863247863247,0.29650843706095226,0.9061813186813185,-6.024698847810451,0.9563841100714433,0.0,0.22559464939402693,0.0017321666428823425,6.071532165918825e-18,False,81,wrong-attractor convergence
final,topology_altered,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.18403720175737692,0.46638915618808785,0.5,0.997578022965193,-0.9951560459303861,0.07264957264957261,0.452991452991453,0.174010614975273,-0.0037087912087912078,-6.144731160244519,0.972726020065614,0.0,0.19353968210660064,0.030835835840062026,8.673617379884035e-18,False,81,wrong-attractor convergence
final,trivial_attractor,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.049996698314273086,0.8550359377314349,0.5,0.9999947589214991,-0.9999895178429983,0.0,0.9401709401709402,4.6713967440055446e-05,0.9135073260073258,-6.345021322316476,0.9999947090954591,0.0,0.08069654670799824,3.5480690048025034e-11,0.0,False,81,wrong-attractor convergence
final,identity_scrambled,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.07074949730794095,0.7948637634279522,0.5,0.976871030178191,-0.953742060356382,0.16666666666666663,0.46153846153846156,0.2359974068962217,0.2531135531135531,-6.028114094363224,0.9568490819664401,0.0,0.08422310806198349,0.004960277716455543,6.938893903907228e-18,False,81,wrong-attractor convergence
final,signal_blind,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,3.835063612757973,-10.119662279879853,0.5,3.9172408028784873,-6.834481605756975,0.5341880341880342,0.5384615384615384,0.535346861171325,0.23667582417582414,-5.993746596620642,0.952170087257056,10.119662279879853,16.286847366235136,16.008385653642293,1.6653345369377348e-16,False,81,unstable correction
final,parameter_budget_matched,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.03682932478503658,0.8932143779197698,0.5,0.9628657541425127,-0.9257315082850255,0.0,0.8247863247863247,0.29650843706095226,0.9061813186813185,-6.024698847810451,0.9563841100714433,0.0,0.22559464939402693,0.0017321666428823425,6.071532165918825e-18,False,81,wrong-attractor convergence
final,memory_ablation,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.34489029578687985,0.0,0.5,0.5,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.9135073260073258,0.0,0.13614592323335561,0.0,0.0,1.0721112634417433,0.0,False,81,no recovery
final,redundancy_ablation,True,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.18738566411705948,0.4566803809613367,0.5,0.39916901434308716,0.20166197131382568,0.9316239316239316,0.9572649572649573,0.9476475640337916,0.967032967032967,0.08364828049758476,0.12475755085812924,0.0,0.012802168917484123,1.0332417980795394,0.0,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6303,localized_block_shock,0.5,0.7,0.05,0.34489029578687985,0.0,1.0,0.5,5.0567421150614517e-11,0.9999999998988651,1.0,1.0,1.0,0.9999999999999998,0.9999999998988651,1.3769103098985338e-11,0.0,0.03571428571428571,0.9999999999820093,2.7755575615628914e-17,True,7,exact-state recovery
final,passive_relaxation,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.6298600279919682,0.0,0.7999999999999998,0.7999999999999998,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.7864468864468863,0.0,0.21783347717336898,0.0,0.0,1.3553780215067892,0.0,False,81,passive decay
final,operator_only_filtering,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.037290609774175205,0.9407954019672277,0.7999999999999998,0.9634073817731382,-0.20425922721642306,0.0,0.8333333333333334,0.29079425460966174,0.9007783882783882,-3.3940995048087457,0.9571819741782679,0.0,0.4478553031121361,0.001691020145667651,1.1275702593849246e-17,False,81,wrong-attractor convergence
final,topology_altered,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.11471332206428106,0.8178748976498889,0.7999999999999998,0.9941457016391133,-0.24268212704889192,0.19658119658119655,0.5042735042735043,0.2796592478970329,0.06369047619047619,-3.5146028057103096,0.9834316272245243,0.0,0.2702189752333318,0.01345127062830644,2.6020852139652106e-17,False,81,wrong-attractor convergence
final,trivial_attractor,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.0499968769461177,0.9206222418883911,0.7999999999999998,0.999995065933,-0.2499938324162503,0.0,0.9401709401709402,4.968742127665231e-05,0.7864468864468863,-3.59063959857652,0.9999949862076821,0.0,0.10201770054014558,4.485518352321731e-11,4.235164736271502e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.15069947854624618,0.7607413205332536,0.7999999999999998,0.9774266426133553,-0.22178330326669443,0.09401709401709402,0.6068376068376068,0.21936221810292791,0.5123626373626373,-3.363856766761214,0.9505940933901307,0.0,0.14961198538742126,0.024156593089901562,4.336808689942018e-18,False,81,wrong-attractor convergence
final,signal_blind,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,12.105325282211249,-18.219072086228042,0.7999999999999998,12.626206236894646,-14.78275779611831,0.5427350427350428,0.5427350427350427,0.5427350427350427,0.06543040293040292,-15.081974939111936,3.503192520801732,18.219072086228042,178.5765233632564,160.98143617528908,3.3306690738754696e-16,False,81,unstable correction
final,parameter_budget_matched,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.037290609774175205,0.9407954019672277,0.7999999999999998,0.9634073817731382,-0.20425922721642306,0.0,0.8333333333333334,0.29079425460966174,0.9007783882783882,-3.3940995048087457,0.9571819741782679,0.0,0.4478553031121361,0.001691020145667651,1.1275702593849246e-17,False,81,wrong-attractor convergence
final,memory_ablation,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.6298600279919682,0.0,0.7999999999999998,0.7999999999999998,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.7864468864468863,0.0,0.21783347717336898,0.0,0.0,1.3553780215067892,0.0,False,81,no recovery
final,redundancy_ablation,True,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.2931318124410693,0.5346080090594235,0.7999999999999998,0.5920362026762327,0.25995474665470897,0.9017094017094017,0.9401709401709402,0.9235877956162668,0.9266941391941391,0.14397904382318646,0.1864700214172674,0.0,0.04705973760512868,1.197880160200941,0.0,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6303,localized_block_shock,0.8,0.7,0.05,0.6298600279919682,0.0,1.0,0.7999999999999998,8.090790716225192e-11,0.999999999898865,1.0,1.0,1.0,0.9999999999999998,0.9999999998988652,2.203053316968447e-11,0.0,0.0914285714285714,0.9999999999712148,5.551115123125783e-17,True,8,exact-state recovery
final,passive_relaxation,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.9217053372086219,0.0,1.1,1.1,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.7621794871794871,0.0,0.29952103111338235,0.0,0.0,1.8186447795718355,0.0,False,81,passive decay
final,operator_only_filtering,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.037028991904265965,0.9598255641912544,1.1,0.9646298675937508,0.12306375673295389,0.0,0.8290598290598291,0.2801829090075848,0.8889652014652013,-2.200654696346195,0.958663394887502,0.0,0.7776007215399184,0.001597419622302596,3.642919299551295e-17,False,81,wrong-attractor convergence
final,topology_altered,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.24025874685787313,0.7393323688615115,1.1,0.973641799557878,0.11487109131102008,0.09401709401709402,0.46153846153846156,0.18240392903088357,0.063507326007326,-2.1249818247669574,0.9359977783647783,0.0,0.5353839283945199,0.06079732635377664,6.938893903907228e-18,False,81,wrong-attractor convergence
final,trivial_attractor,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.049997055684912924,0.9457559225637895,1.1,0.9999953729473853,0.09091329732055892,0.0,0.9401709401709402,5.266087511324916e-05,0.7621794871794871,-2.338647905967931,0.9999952633200495,0.0,0.13688724146861872,6.018663727522097e-11,8.470329472543003e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.09521393466152098,0.8966980760360186,1.1,1.0164282098840063,0.07597435465090345,0.042735042735042694,0.41452991452991456,0.13948141616550214,-0.458150183150183,-2.38517430636148,1.0139308987399194,0.0,0.282268535959136,0.004157809746475733,1.0408340855860843e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,10.949296373459193,-10.879389140372194,1.1,11.378857221741347,-9.344415656128497,0.5641025641025641,0.5641025641025641,0.5630723895352695,0.05892857142857142,-8.43501993565281,2.8259868997020483,10.879389140372192,130.29238605013853,130.42215520425793,4.996003610813204e-16,False,81,unstable correction
final,parameter_budget_matched,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.037028991904265965,0.9598255641912544,1.1,0.9646298675937508,0.12306375673295389,0.0,0.8290598290598291,0.2801829090075848,0.8889652014652013,-2.200654696346195,0.958663394887502,0.0,0.7776007215399184,0.001597419622302596,3.642919299551295e-17,False,81,wrong-attractor convergence
final,memory_ablation,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.9217053372086219,0.0,1.1,1.1,0.0,0.9401709401709402,0.9401709401709402,0.9401709401709402,0.7621794871794871,0.0,0.29952103111338235,0.0,0.0,1.8186447795718355,0.0,False,81,no recovery
final,redundancy_ablation,True,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.40261722057034965,0.5631822836247503,1.1,0.7867145034704436,0.28480499684505134,0.8803418803418803,0.9145299145299145,0.9015986297651388,0.844139194139194,0.1733021784901912,0.24761338391780485,0.0,0.10489563964826554,1.448768268103072,0.0,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6303,localized_block_shock,1.1,0.7,0.05,0.9217053372086219,0.0,1.0,1.1,1.1124838436340569e-10,0.9999999998988651,1.0,1.0,1.0,0.9999999999999998,0.9999999998988649,3.029208791951231e-11,0.0,0.17285714285714285,0.9999999999604203,0.0,True,9,exact-state recovery
final,passive_relaxation,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.10420419137628209,0.0,0.24999999999999997,0.24999999999999997,0.0,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9772435897435896,0.0,0.113859432001308,0.0,0.0,1.1727456970232728,0.0,False,81,passive decay
final,operator_only_filtering,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.03595191646265705,0.6549858888800891,0.24999999999999997,0.9629907348875529,-2.851962939550212,0.0,0.8461538461538461,0.28839535578853587,0.9220695970695969,-7.403716076377173,0.9568423391565657,0.0,0.14130782837227346,0.0016488370732138892,3.469446951953614e-18,False,1,wrong-attractor convergence
final,topology_altered,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.15763102022248476,-0.512712858672623,0.24999999999999997,0.9848350712727884,-2.939340285091154,0.10683760683760679,0.5170940170940171,0.20541666123092228,0.01172161172161172,-7.6267762129005385,0.9822398396032502,1.8902455797157613,0.2635669278717647,0.0352575868927039,2.2551405187698492e-17,False,81,unstable correction
final,trivial_attractor,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.049996213711671934,0.5202091868729614,0.24999999999999997,0.9999939301346538,-2.9999757205386155,0.0,0.9102564102564102,4.910891308863401e-05,0.9772435897435896,-7.782706153816256,0.9999939341079114,0.0,0.08827118149345412,3.8811108510939376e-11,8.470329472543003e-22,False,81,wrong-attractor convergence
final,identity_scrambled,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.1284972519133942,-0.2331293992713757,0.24999999999999997,0.9991187909455377,-2.996475163782151,0.15384615384615385,0.6153846153846154,0.24683887526463116,0.5461538461538461,-7.692661272457494,0.9897414750617776,0.35329994252859986,0.08312341112357421,0.01408181952272539,2.0816681711721685e-17,False,81,wrong-attractor convergence
final,signal_blind,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.28689272066420446,-1.7531783210929852,0.24999999999999997,0.4940444790527647,-0.9761779162110591,0.7521367521367521,0.7649572649572649,0.7552627777018668,0.9086080586080585,-0.11532341411772827,0.12699009042920417,1.7633908157690832,0.22480486707041214,1.3092862282421014,8.326672684688674e-17,False,81,unstable correction
final,parameter_budget_matched,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.03595191646265705,0.6549858888800891,0.24999999999999997,0.9629907348875529,-2.851962939550212,0.0,0.8461538461538461,0.28839535578853587,0.9220695970695969,-7.403716076377173,0.9568423391565657,0.0,0.14130782837227346,0.0016488370732138892,3.469446951953614e-18,False,1,wrong-attractor convergence
final,memory_ablation,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.10420419137628209,0.0,0.24999999999999997,0.24999999999999997,0.0,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9772435897435896,0.0,0.113859432001308,0.0,0.0,1.1727456970232728,0.0,False,81,no recovery
final,redundancy_ablation,True,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.09147242841136352,0.12218091035267556,0.24999999999999997,0.23408939197547707,0.06364243209809163,0.9102564102564102,0.9273504273504274,0.9187147154066374,0.9792582417582417,-0.007786152200410489,0.11474595886832248,0.0,0.001118999136644432,1.1699657484881527,2.7755575615628914e-17,False,81,trajectory-corridor recovery
final,oracle_upper_bound_non_admissible,False,6303,sparse_node_corruption,0.25,0.7,0.05,0.10420419137628209,0.0,1.0,0.24999999999999997,2.5283741558570753e-11,0.999999999898865,1.0,1.0,1.0,0.9999999999999998,0.9999999998988648,1.1515189944729803e-11,0.0,0.008928571428571426,1.0000000000111497,1.1102230246251565e-16,True,4,exact-state recovery
