hierarchy_label,level_id,n_side,h,ensemble_size,seed,tau,k_index,power,low_k_power,fluctuation_amplitude,fluctuation_slope
frozen_branch,n60,60,0.016666666667,5,1303,0.8,4,0.06090386927,0.151022455698,0.097857263973,-0.19405089067
frozen_branch,n60,60,0.016666666667,5,1303,1.2,1,0.110414168882,0.151664710158,0.097875230757,-0.19670007199
frozen_branch,n60,60,0.016666666667,5,1303,1.2,2,0.041250541276,0.151664710158,0.097875230757,-0.19670007199
frozen_branch,n60,60,0.016666666667,5,1303,1.2,3,0.124271706243,0.151664710158,0.097875230757,-0.19670007199
frozen_branch,n60,60,0.016666666667,5,1303,1.2,4,0.061219058122,0.151664710158,0.097875230757,-0.19670007199
frozen_branch,n60,60,0.016666666667,5,1303,1.6,1,0.111066871548,0.152406794418,0.097893669156,-0.200423177298
frozen_branch,n60,60,0.016666666667,5,1303,1.6,2,0.041339922869,0.152406794418,0.097893669156,-0.200423177298
frozen_branch,n60,60,0.016666666667,5,1303,1.6,3,0.123502341353,0.152406794418,0.097893669156,-0.200423177298
frozen_branch,n60,60,0.016666666667,5,1303,1.6,4,0.061504637954,0.152406794418,0.097893669156,-0.200423177298
frozen_branch,n60,60,0.016666666667,5,1303,2.0,1,0.111801617012,0.153235391798,0.097913014986,-0.205104777524
frozen_branch,n60,60,0.016666666667,5,1303,2.0,2,0.041433774786,0.153235391798,0.097913014986,-0.205104777524
frozen_branch,n60,60,0.016666666667,5,1303,2.0,3,0.122667045394,0.153235391798,0.097913014986,-0.205104777524
frozen_branch,n60,60,0.016666666667,5,1303,2.0,4,0.061760469844,0.153235391798,0.097913014986,-0.205104777524
frozen_branch,n60,60,0.016666666667,5,1303,2.4,1,0.112609460356,0.154137833386,0.097933667476,-0.210632185587
frozen_branch,n60,60,0.016666666667,5,1303,2.4,2,0.04152837303,0.154137833386,0.097933667476,-0.210632185587
frozen_branch,n60,60,0.016666666667,5,1303,2.4,3,0.121780946595,0.154137833386,0.097933667476,-0.210632185587
frozen_branch,n60,60,0.016666666667,5,1303,2.4,4,0.061986646463,0.154137833386,0.097933667476,-0.210632185587
frozen_branch,n60,60,0.016666666667,5,1303,3.0,1,0.113939373752,0.155604113377,0.097967843384,-0.22027396406
frozen_branch,n60,60,0.016666666667,5,1303,3.0,2,0.041664739625,0.155604113377,0.097967843384,-0.22027396406
frozen_branch,n60,60,0.016666666667,5,1303,3.0,3,0.120386739566,0.155604113377,0.097967843384,-0.22027396406
frozen_branch,n60,60,0.016666666667,5,1303,3.0,4,0.062270987707,0.155604113377,0.097967843384,-0.22027396406
frozen_branch,n60,60,0.016666666667,5,1303,3.6,1,0.115386476816,0.157173205674,0.098006656679,-0.231236185029
frozen_branch,n60,60,0.016666666667,5,1303,3.6,2,0.041786728858,0.157173205674,0.098006656679,-0.231236185029
frozen_branch,n60,60,0.016666666667,5,1303,3.6,3,0.118951074493,0.157173205674,0.098006656679,-0.231236185029
frozen_branch,n60,60,0.016666666667,5,1303,3.6,4,0.062490943882,0.157173205674,0.098006656679,-0.231236185029
frozen_branch,n60,60,0.016666666667,5,1303,4.2,1,0.116925077971,0.158812714723,0.098050720214,-0.243212463736
frozen_branch,n60,60,0.016666666667,5,1303,4.2,2,0.041887636753,0.158812714723,0.098050720214,-0.243212463736
frozen_branch,n60,60,0.016666666667,5,1303,4.2,3,0.117509085137,0.158812714723,0.098050720214,-0.243212463736
frozen_branch,n60,60,0.016666666667,5,1303,4.2,4,0.06264879929,0.158812714723,0.098050720214,-0.243212463736
frozen_branch,n60,60,0.016666666667,7,1301,0.0,1,0.1306830486,0.426678246321,0.133838708944,-0.506334845604
frozen_branch,n60,60,0.016666666667,7,1301,0.0,2,0.295995197721,0.426678246321,0.133838708944,-0.506334845604
frozen_branch,n60,60,0.016666666667,7,1301,0.0,3,0.114752169438,0.426678246321,0.133838708944,-0.506334845604
frozen_branch,n60,60,0.016666666667,7,1301,0.0,4,0.06355836923,0.426678246321,0.133838708944,-0.506334845604
frozen_branch,n60,60,0.016666666667,7,1301,0.4,1,0.133665479221,0.430571490323,0.134293953242,-0.520102023131
frozen_branch,n60,60,0.016666666667,7,1301,0.4,2,0.296906011102,0.430571490323,0.134293953242,-0.520102023131
frozen_branch,n60,60,0.016666666667,7,1301,0.4,3,0.114558907077,0.430571490323,0.134293953242,-0.520102023131
frozen_branch,n60,60,0.016666666667,7,1301,0.4,4,0.06397062136,0.430571490323,0.134293953242,-0.520102023131
frozen_branch,n60,60,0.016666666667,7,1301,0.8,1,0.13637109513,0.43397371525,0.13467952379,-0.532593187452
frozen_branch,n60,60,0.016666666667,7,1301,0.8,2,0.29760262012,0.43397371525,0.13467952379,-0.532593187452
frozen_branch,n60,60,0.016666666667,7,1301,0.8,3,0.114295619068,0.43397371525,0.13467952379,-0.532593187452
frozen_branch,n60,60,0.016666666667,7,1301,0.8,4,0.064330075567,0.43397371525,0.13467952379,-0.532593187452
frozen_branch,n60,60,0.016666666667,7,1301,1.2,1,0.138826273449,0.436937010259,0.135003250487,-0.543987679093
frozen_branch,n60,60,0.016666666667,7,1301,1.2,2,0.29811073681,0.436937010259,0.135003250487,-0.543987679093
frozen_branch,n60,60,0.016666666667,7,1301,1.2,3,0.113970027699,0.436937010259,0.135003250487,-0.543987679093
frozen_branch,n60,60,0.016666666667,7,1301,1.2,4,0.064642093169,0.436937010259,0.135003250487,-0.543987679093
frozen_branch,n60,60,0.016666666667,7,1301,1.6,1,0.141055442017,0.439509280861,0.135272244307,-0.554436717326
frozen_branch,n60,60,0.016666666667,7,1301,1.6,2,0.298453838844,0.439509280861,0.135272244307,-0.554436717326
frozen_branch,n60,60,0.016666666667,7,1301,1.6,3,0.113589547004,0.439509280861,0.135272244307,-0.554436717326
frozen_branch,n60,60,0.016666666667,7,1301,1.6,4,0.064911469376,0.439509280861,0.135272244307,-0.554436717326
frozen_branch,n60,60,0.016666666667,7,1301,2.0,1,0.143080945667,0.441734033043,0.135492896863,-0.564067833869
frozen_branch,n60,60,0.016666666667,7,1301,2.0,2,0.298653087376,0.441734033043,0.135492896863,-0.564067833869
frozen_branch,n60,60,0.016666666667,7,1301,2.0,3,0.113161124356,0.441734033043,0.135492896863,-0.564067833869
frozen_branch,n60,60,0.016666666667,7,1301,2.0,4,0.065142491626,0.441734033043,0.135492896863,-0.564067833869
frozen_branch,n60,60,0.016666666667,7,1301,2.4,1,0.14492303718,0.443650403885,0.135670909021,-0.572988646152
frozen_branch,n60,60,0.016666666667,7,1301,2.4,2,0.298727366705,0.443650403885,0.135670909021,-0.572988646152
frozen_branch,n60,60,0.016666666667,7,1301,2.4,3,0.112691156362,0.443650403885,0.135670909021,-0.572988646152
frozen_branch,n60,60,0.016666666667,7,1301,2.4,4,0.065338995002,0.443650403885,0.135670909021,-0.572988646152
frozen_branch,n60,60,0.016666666667,7,1301,3.0,1,0.147381633431,0.446022132701,0.135868872543,-0.585232964052
frozen_branch,n60,60,0.016666666667,7,1301,3.0,2,0.29864049927,0.446022132701,0.135868872543,-0.585232964052
frozen_branch,n60,60,0.016666666667,7,1301,3.0,3,0.111920864329,0.446022132701,0.135868872543,-0.585232964052
frozen_branch,n60,60,0.016666666667,7,1301,3.0,4,0.065576439614,0.446022132701,0.135868872543,-0.585232964052
frozen_branch,n60,60,0.016666666667,7,1301,3.6,1,0.149521779365,0.447879581335,0.135996761115,-0.596330193197
frozen_branch,n60,60,0.016666666667,7,1301,3.6,2,0.29835780197,0.447879581335,0.135996761115,-0.596330193197
frozen_branch,n60,60,0.016666666667,7,1301,3.6,3,0.111087233671,0.447879581335,0.135996761115,-0.596330193197
frozen_branch,n60,60,0.016666666667,7,1301,3.6,4,0.065753988148,0.447879581335,0.135996761115,-0.596330193197
frozen_branch,n60,60,0.016666666667,7,1301,4.2,1,0.151388612413,0.449307338169,0.136066643261,-0.606475114599
frozen_branch,n60,60,0.016666666667,7,1301,4.2,2,0.297918725756,0.449307338169,0.136066643261,-0.606475114599
frozen_branch,n60,60,0.016666666667,7,1301,4.2,3,0.110204736874,0.449307338169,0.136066643261,-0.606475114599
frozen_branch,n60,60,0.016666666667,7,1301,4.2,4,0.065880260054,0.449307338169,0.136066643261,-0.606475114599
frozen_branch,n60,60,0.016666666667,7,1302,0.0,1,0.105672108235,0.292275144634,0.11140330651,-0.512113198419
frozen_branch,n60,60,0.016666666667,7,1302,0.0,2,0.186603036399,0.292275144634,0.11140330651,-0.512113198419
frozen_branch,n60,60,0.016666666667,7,1302,0.0,3,0.078276538405,0.292275144634,0.11140330651,-0.512113198419
frozen_branch,n60,60,0.016666666667,7,1302,0.0,4,0.053181222808,0.292275144634,0.11140330651,-0.512113198419
frozen_branch,n60,60,0.016666666667,7,1302,0.4,1,0.109877707724,0.294025870381,0.111551782433,-0.531907361965
frozen_branch,n60,60,0.016666666667,7,1302,0.4,2,0.184148162657,0.294025870381,0.111551782433,-0.531907361965
frozen_branch,n60,60,0.016666666667,7,1302,0.4,3,0.076981850514,0.294025870381,0.111551782433,-0.531907361965
frozen_branch,n60,60,0.016666666667,7,1302,0.4,4,0.054387768711,0.294025870381,0.111551782433,-0.531907361965
frozen_branch,n60,60,0.016666666667,7,1302,0.8,1,0.113835601749,0.295734168071,0.111698538972,-0.550296686519
frozen_branch,n60,60,0.016666666667,7,1302,0.8,2,0.181898566322,0.295734168071,0.111698538972,-0.550296686519
frozen_branch,n60,60,0.016666666667,7,1302,0.8,3,0.075777771414,0.295734168071,0.111698538972,-0.550296686519
frozen_branch,n60,60,0.016666666667,7,1302,0.8,4,0.055476191967,0.295734168071,0.111698538972,-0.550296686519
frozen_branch,n60,60,0.016666666667,7,1302,1.2,1,0.11754159328,0.297385438484,0.111841233444,-0.56736757809
frozen_branch,n60,60,0.016666666667,7,1302,1.2,2,0.179843845204,0.297385438484,0.111841233444,-0.56736757809
frozen_branch,n60,60,0.016666666667,7,1302,1.2,3,0.074659513084,0.297385438484,0.111841233444,-0.56736757809
frozen_branch,n60,60,0.016666666667,7,1302,1.2,4,0.056451632759,0.297385438484,0.111841233444,-0.56736757809
frozen_branch,n60,60,0.016666666667,7,1302,1.6,1,0.120995878921,0.298968361648,0.111977968812,-0.58320689915
frozen_branch,n60,60,0.016666666667,7,1302,1.6,2,0.177972482727,0.298968361648,0.111977968812,-0.58320689915
frozen_branch,n60,60,0.016666666667,7,1302,1.6,3,0.073621614633,0.298968361648,0.111977968812,-0.58320689915
frozen_branch,n60,60,0.016666666667,7,1302,1.6,4,0.057320239392,0.298968361648,0.111977968812,-0.58320689915
frozen_branch,n60,60,0.016666666667,7,1302,2.0,1,0.124202122935,0.300474553166,0.11210726376,-0.597899744684
frozen_branch,n60,60,0.016666666667,7,1302,2.0,2,0.176272430231,0.300474553166,0.11210726376,-0.597899744684
frozen_branch,n60,60,0.016666666667,7,1302,2.0,3,0.072658289035,0.300474553166,0.11210726376,-0.597899744684
frozen_branch,n60,60,0.016666666667,7,1302,2.0,4,0.058088785219,0.300474553166,0.11210726376,-0.597899744684
frozen_branch,n60,60,0.016666666667,7,1302,2.4,1,0.127166655235,0.301898188629,0.112228010729,-0.611528025963
frozen_branch,n60,60,0.016666666667,7,1302,2.4,2,0.174731533394,0.301898188629,0.112228010729,-0.611528025963
frozen_branch,n60,60,0.016666666667,7,1302,2.4,3,0.071763673324,0.301898188629,0.112228010729,-0.611528025963
frozen_branch,n60,60,0.016666666667,7,1302,2.4,4,0.058764365188,0.301898188629,0.112228010729,-0.611528025963
frozen_branch,n60,60,0.016666666667,7,1302,3.0,1,0.131178831456,0.303871390756,0.112391472556,-0.630143508986
frozen_branch,n60,60,0.016666666667,7,1302,3.0,2,0.1726925593,0.303871390756,0.112391472556,-0.630143508986
frozen_branch,n60,60,0.016666666667,7,1302,3.0,3,0.070538031371,0.303871390756,0.112391472556,-0.630143508986
frozen_branch,n60,60,0.016666666667,7,1302,3.0,4,0.059619114362,0.303871390756,0.112391472556,-0.630143508986
frozen_branch,n60,60,0.016666666667,7,1302,3.6,1,0.134699727265,0.305646126764,0.112532499517,-0.646781456669
frozen_branch,n60,60,0.016666666667,7,1302,3.6,2,0.170946399499,0.305646126764,0.112532499517,-0.646781456669
frozen_branch,n60,60,0.016666666667,7,1302,3.6,3,0.069435625184,0.305646126764,0.112532499517,-0.646781456669
frozen_branch,n60,60,0.016666666667,7,1302,3.6,4,0.060304556743,0.305646126764,0.112532499517,-0.646781456669
frozen_branch,n60,60,0.016666666667,7,1302,4.2,1,0.137766742055,0.307224272676,0.11265065416,-0.661661585611
frozen_branch,n60,60,0.016666666667,7,1302,4.2,2,0.169457530621,0.307224272676,0.11265065416,-0.661661585611
frozen_branch,n60,60,0.016666666667,7,1302,4.2,3,0.06843960912,0.307224272676,0.11265065416,-0.661661585611
frozen_branch,n60,60,0.016666666667,7,1302,4.2,4,0.060843108891,0.307224272676,0.11265065416,-0.661661585611
frozen_branch,n60,60,0.016666666667,7,1303,0.0,1,0.193642470815,0.306016313417,0.104115989447,-1.757721112774
frozen_branch,n60,60,0.016666666667,7,1303,0.0,2,0.112373842601,0.306016313417,0.104115989447,-1.757721112774
frozen_branch,n60,60,0.016666666667,7,1303,0.0,3,0.031979705385,0.306016313417,0.104115989447,-1.757721112774
frozen_branch,n60,60,0.016666666667,7,1303,0.0,4,0.017776874947,0.306016313417,0.104115989447,-1.757721112774
frozen_branch,n60,60,0.016666666667,7,1303,0.4,1,0.197021524261,0.308968698984,0.104424186508,-1.780450951986
frozen_branch,n60,60,0.016666666667,7,1303,0.4,2,0.111947174723,0.308968698984,0.104424186508,-1.780450951986
frozen_branch,n60,60,0.016666666667,7,1303,0.4,3,0.031130445544,0.308968698984,0.104424186508,-1.780450951986
frozen_branch,n60,60,0.016666666667,7,1303,0.4,4,0.017683997526,0.308968698984,0.104424186508,-1.780450951986
frozen_branch,n60,60,0.016666666667,7,1303,0.8,1,0.200181920507,0.311647956481,0.104694494955,-1.802119270892
frozen_branch,n60,60,0.016666666667,7,1303,0.8,2,0.111466035974,0.311647956481,0.104694494955,-1.802119270892
frozen_branch,n60,60,0.016666666667,7,1303,0.8,3,0.030306691728,0.311647956481,0.104694494955,-1.802119270892
frozen_branch,n60,60,0.016666666667,7,1303,0.8,4,0.017590689112,0.311647956481,0.104694494955,-1.802119270892
frozen_branch,n60,60,0.016666666667,7,1303,1.2,1,0.203128815439,0.314062374317,0.104928869703,-1.822759766507
frozen_branch,n60,60,0.016666666667,7,1303,1.2,2,0.110933558878,0.314062374317,0.104928869703,-1.822759766507
frozen_branch,n60,60,0.016666666667,7,1303,1.2,3,0.029511381947,0.314062374317,0.104928869703,-1.822759766507
frozen_branch,n60,60,0.016666666667,7,1303,1.2,4,0.017496820084,0.314062374317,0.104928869703,-1.822759766507
frozen_branch,n60,60,0.016666666667,7,1303,1.6,1,0.205869223939,0.316222107824,0.105129384331,-1.84240915157
frozen_branch,n60,60,0.016666666667,7,1303,1.6,2,0.110352883884,0.316222107824,0.105129384331,-1.84240915157
frozen_branch,n60,60,0.016666666667,7,1303,1.6,3,0.028746745008,0.316222107824,0.105129384331,-1.84240915157
frozen_branch,n60,60,0.016666666667,7,1303,1.6,4,0.017402291125,0.316222107824,0.105129384331,-1.84240915157
frozen_branch,n60,60,0.016666666667,7,1303,2.0,1,0.208411473857,0.318138627855,0.105298167786,-1.861105571661
frozen_branch,n60,60,0.016666666667,7,1303,2.0,2,0.109727153998,0.318138627855,0.105298167786,-1.861105571661
frozen_branch,n60,60,0.016666666667,7,1303,2.0,3,0.02801438902,0.318138627855,0.105298167786,-1.861105571661
frozen_branch,n60,60,0.016666666667,7,1303,2.0,4,0.017307031148,0.318138627855,0.105298167786,-1.861105571661
frozen_branch,n60,60,0.016666666667,7,1303,2.4,1,0.21076476149,0.319824265574,0.105437355472,-1.878887474361
frozen_branch,n60,60,0.016666666667,7,1303,2.4,2,0.109059504084,0.319824265574,0.105437355472,-1.878887474361
frozen_branch,n60,60,0.016666666667,7,1303,2.4,3,0.027315386626,0.319824265574,0.105437355472,-1.878887474361
frozen_branch,n60,60,0.016666666667,7,1303,2.4,4,0.017210995049,0.319824265574,0.105437355472,-1.878887474361
frozen_branch,n60,60,0.016666666667,7,1303,3.0,1,0.213961696115,0.321947925707,0.105595234298,-1.903928393912
frozen_branch,n60,60,0.016666666667,7,1303,3.0,2,0.107986229592,0.321947925707,0.105595234298,-1.903928393912
frozen_branch,n60,60,0.016666666667,7,1303,3.0,3,0.026330664293,0.321947925707,0.105595234298,-1.903928393912
frozen_branch,n60,60,0.016666666667,7,1303,3.0,4,0.017065444413,0.321947925707,0.105595234298,-1.903928393912
frozen_branch,n60,60,0.016666666667,7,1303,3.6,1,0.216788879693,0.32362484809,0.105698085881,-1.92712039178
frozen_branch,n60,60,0.016666666667,7,1303,3.6,2,0.106835968397,0.32362484809,0.105698085881,-1.92712039178
frozen_branch,n60,60,0.016666666667,7,1303,3.6,3,0.025422824726,0.32362484809,0.105698085881,-1.92712039178
frozen_branch,n60,60,0.016666666667,7,1303,3.6,4,0.016918117335,0.32362484809,0.105698085881,-1.92712039178
frozen_branch,n60,60,0.016666666667,7,1303,4.2,1,0.219279506739,0.324898270153,0.105752330937,-1.948579881262
frozen_branch,n60,60,0.016666666667,7,1303,4.2,2,0.105618763414,0.324898270153,0.105752330937,-1.948579881262
frozen_branch,n60,60,0.016666666667,7,1303,4.2,3,0.024590948956,0.324898270153,0.105752330937,-1.948579881262
frozen_branch,n60,60,0.016666666667,7,1303,4.2,4,0.016769113696,0.324898270153,0.105752330937,-1.948579881262
frozen_branch,n72,72,0.013888888889,3,1301,0.0,1,0.372624527659,0.476579864389,0.162869614542,-0.470447068772
frozen_branch,n72,72,0.013888888889,3,1301,0.0,2,0.10395533673,0.476579864389,0.162869614542,-0.470447068772
frozen_branch,n72,72,0.013888888889,3,1301,0.0,3,0.301799653798,0.476579864389,0.162869614542,-0.470447068772
frozen_branch,n72,72,0.013888888889,3,1301,0.0,4,0.140937689455,0.476579864389,0.162869614542,-0.470447068772
frozen_branch,n72,72,0.013888888889,3,1301,0.4,1,0.372639042341,0.475653734321,0.162913915593,-0.460424940391
frozen_branch,n72,72,0.013888888889,3,1301,0.4,2,0.103014691979,0.475653734321,0.162913915593,-0.460424940391
frozen_branch,n72,72,0.013888888889,3,1301,0.4,3,0.302016059958,0.475653734321,0.162913915593,-0.460424940391
frozen_branch,n72,72,0.013888888889,3,1301,0.4,4,0.143280820641,0.475653734321,0.162913915593,-0.460424940391
frozen_branch,n72,72,0.013888888889,3,1301,0.8,1,0.372706131708,0.474823350775,0.162962545763,-0.450865794675
frozen_branch,n72,72,0.013888888889,3,1301,0.8,2,0.102117219067,0.474823350775,0.162962545763,-0.450865794675
frozen_branch,n72,72,0.013888888889,3,1301,0.8,3,0.302202529437,0.474823350775,0.162962545763,-0.450865794675
frozen_branch,n72,72,0.013888888889,3,1301,0.8,4,0.145582884157,0.474823350775,0.162962545763,-0.450865794675
frozen_branch,n72,72,0.013888888889,3,1301,1.2,1,0.372821395327,0.474085721693,0.163014972018,-0.441780493731
frozen_branch,n72,72,0.013888888889,3,1301,1.2,2,0.101264326366,0.474085721693,0.163014972018,-0.441780493731
frozen_branch,n72,72,0.013888888889,3,1301,1.2,3,0.302360702307,0.474085721693,0.163014972018,-0.441780493731
frozen_branch,n72,72,0.013888888889,3,1301,1.2,4,0.147835542536,0.474085721693,0.163014972018,-0.441780493731
frozen_branch,n72,72,0.013888888889,3,1301,1.6,1,0.372980451294,0.473437186448,0.163070676358,-0.433172665471
frozen_branch,n72,72,0.013888888889,3,1301,1.6,2,0.100456735154,0.473437186448,0.163070676358,-0.433172665471
frozen_branch,n72,72,0.013888888889,3,1301,1.6,3,0.302492276513,0.473437186448,0.163070676358,-0.433172665471
frozen_branch,n72,72,0.013888888889,3,1301,1.6,4,0.150031985306,0.473437186448,0.163070676358,-0.433172665471
frozen_branch,n72,72,0.013888888889,3,1301,2.0,1,0.37317902129,0.472873613643,0.163129164131,-0.425040054663
frozen_branch,n72,72,0.013888888889,3,1301,2.0,2,0.099694592354,0.472873613643,0.163129164131,-0.425040054663
frozen_branch,n72,72,0.013888888889,3,1301,2.0,3,0.302598965753,0.472873613643,0.163129164131,-0.425040054663
frozen_branch,n72,72,0.013888888889,3,1301,2.0,4,0.152166789378,0.472873613643,0.163129164131,-0.425040054663
frozen_branch,n72,72,0.013888888889,3,1301,2.4,1,0.373412993157,0.472390565043,0.163189969942,-0.417375706834
frozen_branch,n72,72,0.013888888889,3,1301,2.4,2,0.098977571886,0.472390565043,0.163189969942,-0.417375706834
frozen_branch,n72,72,0.013888888889,3,1301,2.4,3,0.30268246748,0.472390565043,0.163189969942,-0.417375706834
frozen_branch,n72,72,0.013888888889,3,1301,2.4,4,0.154235777501,0.472390565043,0.163189969942,-0.417375706834
frozen_branch,n72,72,0.013888888889,3,1301,3.0,1,0.373821857916,0.471806866936,0.163284589011,-0.40673313507
frozen_branch,n72,72,0.013888888889,3,1301,3.0,2,0.097985009021,0.471806866936,0.163284589011,-0.40673313507
frozen_branch,n72,72,0.013888888889,3,1301,3.0,3,0.302767854219,0.471806866936,0.163284589011,-0.40673313507
frozen_branch,n72,72,0.013888888889,3,1301,3.0,4,0.157209406227,0.471806866936,0.163284589011,-0.40673313507
frozen_branch,n72,72,0.013888888889,3,1301,3.6,1,0.374289504491,0.471378203136,0.163382150237,-0.397072644539
frozen_branch,n72,72,0.013888888889,3,1301,3.6,2,0.097088698645,0.471378203136,0.163382150237,-0.397072644539
frozen_branch,n72,72,0.013888888889,3,1301,3.6,3,0.302810127766,0.471378203136,0.163382150237,-0.397072644539
frozen_branch,n72,72,0.013888888889,3,1301,3.6,4,0.160021867224,0.471378203136,0.163382150237,-0.397072644539
frozen_branch,n72,72,0.013888888889,3,1301,4.2,1,0.374805083674,0.471089066408,0.163481526434,-0.388338325943
frozen_branch,n72,72,0.013888888889,3,1301,4.2,2,0.096283982734,0.471089066408,0.163481526434,-0.388338325943
frozen_branch,n72,72,0.013888888889,3,1301,4.2,3,0.302814268087,0.471089066408,0.163481526434,-0.388338325943
frozen_branch,n72,72,0.013888888889,3,1301,4.2,4,0.162670738054,0.471089066408,0.163481526434,-0.388338325943
frozen_branch,n72,72,0.013888888889,3,1302,0.0,1,0.08468700936,0.63861694836,0.162302052171,0.117511826805
frozen_branch,n72,72,0.013888888889,3,1302,0.0,2,0.553929939,0.63861694836,0.162302052171,0.117511826805
frozen_branch,n72,72,0.013888888889,3,1302,0.0,3,0.150395709084,0.63861694836,0.162302052171,0.117511826805
frozen_branch,n72,72,0.013888888889,3,1302,0.0,4,0.107859878,0.63861694836,0.162302052171,0.117511826805
frozen_branch,n72,72,0.013888888889,3,1302,0.4,1,0.08470015476,0.638616763789,0.162301991201,0.117289430934
frozen_branch,n72,72,0.013888888889,3,1302,0.4,2,0.553916609028,0.638616763789,0.162301991201,0.117289430934
frozen_branch,n72,72,0.013888888889,3,1302,0.4,3,0.150408590309,0.638616763789,0.162301991201,0.117289430934
frozen_branch,n72,72,0.013888888889,3,1302,0.4,4,0.107833218056,0.638616763789,0.162301991201,0.117289430934
frozen_branch,n72,72,0.013888888889,3,1302,0.8,1,0.084707995612,0.638599403394,0.162303224655,0.117073910702
frozen_branch,n72,72,0.013888888889,3,1302,0.8,2,0.553891407782,0.638599403394,0.162303224655,0.117073910702
frozen_branch,n72,72,0.013888888889,3,1302,0.8,3,0.150463964291,0.638599403394,0.162303224655,0.117073910702
frozen_branch,n72,72,0.013888888889,3,1302,0.8,4,0.107782815564,0.638599403394,0.162303224655,0.117073910702
frozen_branch,n72,72,0.013888888889,3,1302,1.2,1,0.084710332718,0.638564207526,0.162305808021,0.116865292529
frozen_branch,n72,72,0.013888888889,3,1302,1.2,2,0.553853874809,0.638564207526,0.162305808021,0.116865292529
frozen_branch,n72,72,0.013888888889,3,1302,1.2,3,0.150563527818,0.638564207526,0.162305808021,0.116865292529
frozen_branch,n72,72,0.013888888889,3,1302,1.2,4,0.107707749617,0.638564207526,0.162305808021,0.116865292529
frozen_branch,n72,72,0.013888888889,3,1302,1.6,1,0.084707032311,0.638510702928,0.162309787913,0.11666333369
frozen_branch,n72,72,0.013888888889,3,1302,1.6,2,0.553803670617,0.638510702928,0.162309787913,0.11666333369
frozen_branch,n72,72,0.013888888889,3,1302,1.6,3,0.150708578531,0.638510702928,0.162309787913,0.11666333369
frozen_branch,n72,72,0.013888888889,3,1302,1.6,4,0.107607341234,0.638510702928,0.162309787913,0.11666333369
frozen_branch,n72,72,0.013888888889,3,1302,2.0,1,0.084698022576,0.63843859081,0.162315203271,0.116467521409
frozen_branch,n72,72,0.013888888889,3,1302,2.0,2,0.553740568234,0.63843859081,0.162315203271,0.116467521409
frozen_branch,n72,72,0.013888888889,3,1302,2.0,3,0.150900047771,0.63843859081,0.162315203271,0.116467521409
frozen_branch,n72,72,0.013888888889,3,1302,2.0,4,0.107481136469,0.63843859081,0.162315203271,0.116467521409
frozen_branch,n72,72,0.013888888889,3,1302,2.4,1,0.084683289663,0.638347733986,0.162322086436,0.116277077772
frozen_branch,n72,72,0.013888888889,3,1302,2.4,2,0.553664444324,0.638347733986,0.162322086436,0.116277077772
frozen_branch,n72,72,0.013888888889,3,1302,2.4,3,0.151138533529,0.638347733986,0.162322086436,0.116277077772
frozen_branch,n72,72,0.013888888889,3,1302,2.4,4,0.107328888647,0.638347733986,0.162322086436,0.116277077772
frozen_branch,n72,72,0.013888888889,3,1302,3.0,1,0.084650559802,0.638176363523,0.162335220349,0.115999152559
frozen_branch,n72,72,0.013888888889,3,1302,3.0,2,0.553525803721,0.638176363523,0.162335220349,0.115999152559
frozen_branch,n72,72,0.013888888889,3,1302,3.0,3,0.151584993258,0.638176363523,0.162335220349,0.115999152559
frozen_branch,n72,72,0.013888888889,3,1302,3.0,4,0.107051607441,0.638176363523,0.162335220349,0.115999152559
frozen_branch,n72,72,0.013888888889,3,1302,3.6,1,0.084605389416,0.63796346314,0.162351786059,0.11572644355
frozen_branch,n72,72,0.013888888889,3,1302,3.6,2,0.553358073724,0.63796346314,0.162351786059,0.11572644355
frozen_branch,n72,72,0.013888888889,3,1302,3.6,3,0.152137741108,0.63796346314,0.162351786059,0.11572644355
frozen_branch,n72,72,0.013888888889,3,1302,3.6,4,0.106716147448,0.63796346314,0.162351786059,0.11572644355
frozen_branch,n72,72,0.013888888889,3,1302,4.2,1,0.084548325715,0.637710198967,0.162371834143,0.1154533953
frozen_branch,n72,72,0.013888888889,3,1302,4.2,2,0.553161873252,0.637710198967,0.162371834143,0.1154533953
frozen_branch,n72,72,0.013888888889,3,1302,4.2,3,0.152795528514,0.637710198967,0.162371834143,0.1154533953
frozen_branch,n72,72,0.013888888889,3,1302,4.2,4,0.106323746504,0.637710198967,0.162371834143,0.1154533953
frozen_branch,n72,72,0.013888888889,3,1303,0.0,1,0.072404219775,0.646327055262,0.162432984061,0.347133208569
frozen_branch,n72,72,0.013888888889,3,1303,0.0,2,0.573922835487,0.646327055262,0.162432984061,0.347133208569
frozen_branch,n72,72,0.013888888889,3,1303,0.0,3,0.124053287205,0.646327055262,0.162432984061,0.347133208569
frozen_branch,n72,72,0.013888888889,3,1303,0.0,4,0.147845670974,0.646327055262,0.162432984061,0.347133208569
frozen_branch,n72,72,0.013888888889,3,1303,0.4,1,0.072408911278,0.646327371478,0.16243269581,0.347056535786
frozen_branch,n72,72,0.013888888889,3,1303,0.4,2,0.5739184602,0.646327371478,0.16243269581,0.347056535786
frozen_branch,n72,72,0.013888888889,3,1303,0.4,3,0.124054349699,0.646327371478,0.16243269581,0.347056535786
frozen_branch,n72,72,0.013888888889,3,1303,0.4,4,0.147836920401,0.646327371478,0.16243269581,0.347056535786
