hierarchy_label,level_id,n_side,h,ensemble_size,seed,bias_strength,bias_remove_tau,centroid_response_eval,mode_response_eval,mode_response_final,mean_identity_eval,survival_fraction_eval,spectral_distortion_eval,memory_ratio,linearity_error
frozen_branch,n72,72,0.013888888889,5,1303,0.0,1.2,0.0,-0.0,-0.0,0.991215684244,1.0,-0.424485822094,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1303,0.03,1.2,-9.411548e-06,-1.7187503e-05,-0.000489289216,0.991643697335,1.0,-0.405177112609,31.962839962928,1.909447461951
frozen_branch,n72,72,0.013888888889,5,1303,0.06,1.2,2.1445703e-05,6.0571206e-05,0.001123084483,0.991580759291,1.0,-0.37825998202,3.503855374577,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1301,0.0,1.2,0.0,-0.0,0.0,0.934972910288,1.0,-0.163259861902,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1301,0.03,1.2,1.9900146e-05,5.0406387e-05,0.001283512239,0.932689025503,1.0,-0.169415219253,7.096204872593,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1301,0.06,1.2,0.000155071291,0.000174234856,0.00416759187,0.928063075456,1.0,-0.166160893234,6.611985450999,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1302,0.0,1.2,0.0,0.0,0.0,0.956109074522,1.0,-0.195227903778,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1302,0.03,1.2,8.889695e-06,-5.2030998e-05,-0.001097726305,0.950142487706,0.857142857143,-0.193584634554,3.635866632646,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1302,0.06,1.2,7.7309824e-05,-0.000485944497,-0.009806367683,0.94007482425,0.857142857143,-0.200397535895,4.947735731981,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1303,0.0,1.2,0.0,0.0,0.0,0.971099502852,1.0,-0.655007565188,0.0,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1303,0.03,1.2,-5.882856e-06,1.9256245e-05,0.000409853175,0.971554962925,1.0,-0.637785411728,10.88747246459,1.909447461951
frozen_branch,n72,72,0.013888888889,7,1303,0.06,1.2,3.3731497e-05,-1.0335656e-05,-0.000212255783,0.97107438454,1.0,-0.607295052512,2.042809226364,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1301,0.0,1.2,0.0,-0.0,0.0,0.96253709433,1.0,0.413909985056,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1301,0.03,1.2,5.970865e-06,-3.1208777e-05,-0.000712955058,0.954656714855,1.0,0.374625048878,4.660670770437,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1301,0.06,1.2,4.6366395e-05,-0.000215611299,-0.004369272773,0.941409385628,1.0,0.309942305012,5.096030473613,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1302,0.0,1.2,0.0,-0.0,0.0,0.998167973726,1.0,-0.22116889516,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1302,0.03,1.2,-2.990945e-06,2.939237e-06,0.000126216511,0.998325014792,1.0,-0.206157140161,13.236754617695,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1302,0.06,1.2,-5.978443e-06,5.886539e-06,0.000253949151,0.998211368374,1.0,-0.186614651825,13.285084145701,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1303,0.0,1.2,0.0,0.0,0.0,0.999854651756,1.0,-0.636129168219,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1303,0.03,1.2,1.1540175e-05,-4.3741321e-05,-0.001488061033,0.999610432258,1.0,-0.64316468341,26.76500586286,1.909447461951
frozen_branch,n84,84,0.011904761905,3,1303,0.06,1.2,-3.1506773e-05,0.000119393448,0.00176116471,0.998681653693,1.0,-0.642590362666,2.692993970563,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1301,0.0,1.2,0.0,0.0,0.0,0.924820896835,1.0,0.408110248608,0.0,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1301,0.03,1.2,1.3674227e-05,4.4346656e-05,0.001222656385,0.92133336663,1.0,0.388694230947,6.008746793503,1.909447461951
frozen_branch,n84,84,0.011904761905,5,1301,0.06,1.2,9.5131287e-05,0.000264892861,0.005898207172,0.914521659269,1.0,0.362420246681,5.66977454313,1.909447461951
