partition,condition,admissible,seed,perturbation_family,magnitude,eta,inequality_margin,post_state_error,final_state_error,state_recovery_gain,post_trajectory_error,final_trajectory_error,trajectory_recovery_gain,operator_recovery,identity_sign_agreement,identity_margin_score,node_rank_identity,functional_recovery,final_functional_error,overshoot,corrective_cost,variance_ratio,mean_shift
calibration,operator_only_filtering,True,6105,localized_block_shock,0.2,0.7,0.05,0.05693032679391194,0.028838989512888324,0.4934336207609416,0.20000000000000004,0.9592449760243971,-3.7962248801219842,0.0,0.9307359307359307,0.345718703337452,0.9421703296703295,-17.25299214431602,0.9558712816644016,0.0,0.11910059122075534,0.0018999603105074496,2.3418766925686896e-17
calibration,signal_blind,True,6105,localized_block_shock,0.2,0.7,0.05,0.05693032679391194,0.07393927512598189,-0.29876779723472213,0.20000000000000004,0.23642570443472707,-0.18212852217363515,0.9004329004329005,0.922077922077922,0.9024002526201933,0.975686813186813,0.23193236999194528,0.040222106276934996,0.33697742189983404,0.017025523299650534,1.0829071104307955,4.163336342344337e-17
calibration,passive_relaxation,True,6105,localized_block_shock,0.45,0.7,0.05,0.2228339034712943,0.2228339034712943,0.0,0.45000000000000007,0.45000000000000007,0.0,0.961038961038961,0.961038961038961,0.961038961038961,0.9604395604395602,0.0,0.11782782607588158,0.0,0.0,1.3508008372211961,0.0
calibration,operator_only_filtering,True,6105,localized_block_shock,0.45,0.7,0.05,0.2228339034712943,0.02892217715993069,0.8702074652493063,0.45000000000000007,0.9593286388765521,-1.131841419725671,0.0,0.9393939393939394,0.3471218489083977,0.9399725274725275,-7.114444794340023,0.9561073899298389,0.0,0.22424725066201884,0.001893878428848258,5.551115123125783e-17
calibration,signal_blind,True,6105,localized_block_shock,0.45,0.7,0.05,0.2228339034712943,1.4020725110837688,-5.292007137344723,0.45000000000000007,1.7851791985054992,-2.9670648855677757,0.6147186147186148,0.6190476190476191,0.6142803083653601,0.5871794871794871,-0.9872634853004142,0.23415493631292744,5.292007137344723,2.4707236006079074,4.6876787206750725,1.1102230246251565e-16
calibration,passive_relaxation,True,6105,localized_block_shock,0.7,0.7,0.05,0.41704949523002227,0.41704949523002227,0.0,0.6999999999999998,0.6999999999999998,0.0,0.961038961038961,0.961038961038961,0.961038961038961,0.9593406593406594,0.0,0.1832877294513717,0.0,0.0,1.7206901912329717,0.0
calibration,operator_only_filtering,True,6105,localized_block_shock,0.7,0.7,0.05,0.41704949523002227,0.029067105477404993,0.9303029836749398,0.6999999999999998,0.95946200830247,-0.3706600118606717,0.0,0.9307359307359307,0.3406149471488476,0.9383699633699633,-4.216538840625326,0.9561275596931069,0.0,0.40407280843952464,0.0018830850162961919,1.0408340855860843e-17
calibration,signal_blind,True,6105,localized_block_shock,0.7,0.7,0.05,0.41704949523002227,4.639429314706242,-10.124409375312588,0.6999999999999998,4.659128943267273,-5.65589849038182,0.48051948051948057,0.48917748917748916,0.48194337117684577,0.14038461538461536,-3.4815090743890824,0.8214056227604933,10.124409375312588,19.75142526472615,22.277727373906306,5.551115123125783e-17
calibration,passive_relaxation,True,6105,sparse_node_corruption,0.2,0.7,0.05,0.060022918589135485,0.060022918589135485,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9393939393939394,0.9437229437229437,0.9355917749122394,0.9778388278388278,0.0,0.026121899278896306,0.0,0.0,1.0615875256110525,0.0
calibration,operator_only_filtering,True,6105,sparse_node_corruption,0.2,0.7,0.05,0.060022918589135485,0.028689612984853688,0.5220223598049648,0.20000000000000004,0.9596664584498301,-3.7983322922491496,0.0,0.9393939393939394,0.33949172161473634,0.9483058608058608,-35.61050274271898,0.9563358651950621,0.0,0.1145537307028723,0.0018409254474087426,3.642919299551295e-17
calibration,signal_blind,True,6105,sparse_node_corruption,0.2,0.7,0.05,0.060022918589135485,0.14106103000600517,-1.350119476388442,0.20000000000000004,0.2893010496869285,-0.4465052484346422,0.8268398268398268,0.8528138528138528,0.8331138311739148,0.9606684981684981,-0.14718464723772473,0.029966641809440035,1.3501194763884419,0.04028339420297415,1.0965370259804084,4.163336342344337e-17
calibration,passive_relaxation,True,6105,sparse_node_corruption,0.45,0.7,0.05,0.2596238316539731,0.2596238316539731,0.0,0.45000000000000007,0.45000000000000007,0.0,0.8658008658008658,0.8658008658008658,0.8658008658008658,0.9092948717948717,0.0,0.05877427337751695,0.0,0.0,1.2510719326248678,0.0
calibration,operator_only_filtering,True,6105,sparse_node_corruption,0.45,0.7,0.05,0.2596238316539731,0.02898569988130384,0.8883550107991011,0.45000000000000007,0.9600204318508653,-1.1333787374463669,0.0,0.935064935064935,0.3383378522317729,0.9486263736263735,-15.280647665097485,0.9568832366314726,0.0,0.21653283486947844,0.0018025592235966852,2.5587171270657905e-17
calibration,signal_blind,True,6105,sparse_node_corruption,0.45,0.7,0.05,0.2596238316539731,1.2936387626048487,-3.9827427411556404,0.45000000000000007,1.6685659884223623,-2.7079244187163596,0.6147186147186148,0.6147186147186147,0.6122579106087297,0.5980311355311355,-3.6249683456918516,0.2718291539120552,4.1073441535074195,2.7881383164808047,4.193713115226499,4.163336342344337e-17
calibration,passive_relaxation,True,6105,sparse_node_corruption,0.7,0.7,0.05,0.49879726718711975,0.49879726718711975,0.0,0.7,0.7,0.0,0.8614718614718615,0.8614718614718615,0.8614718614718615,0.8287545787545787,0.0,0.09142664747613753,0.0,0.0,1.5655563396386833,0.0
calibration,operator_only_filtering,True,6105,sparse_node_corruption,0.7,0.7,0.05,0.49879726718711975,0.02900360026405613,0.9418529286906143,0.7,0.9602341493582438,-0.3717630705117769,0.0,0.9437229437229437,0.3344946348950949,0.954624542124542,-9.46851810800056,0.9571015146577293,0.0,0.39591943306615973,0.0017687567607839213,1.3010426069826053e-17
calibration,signal_blind,True,6105,sparse_node_corruption,0.7,0.7,0.05,0.49879726718711975,7.679586031236785,-14.396207109442424,0.7,8.972864027137684,-11.818377181625264,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.07202380952380952,-38.17367386433593,3.581517670739823,14.70062072625387,93.22435678349136,80.91397779034322,2.220446049250313e-16
calibration,passive_relaxation,True,6105,relational_twist,0.2,0.7,0.05,0.07048282266072758,0.07048282266072758,0.0,0.20000000000000004,0.20000000000000004,0.0,0.8614718614718615,0.9004329004329005,0.8756237653564194,0.9806776556776557,0.0,1.442101647912672e-17,0.0,0.0,1.0399999999999998,0.0
calibration,operator_only_filtering,True,6105,relational_twist,0.2,0.7,0.05,0.07048282266072758,0.029076071020195042,0.5874729484068183,0.20000000000000004,0.9595821068042266,-3.797910534021132,0.0,0.9307359307359307,0.34199608166379397,0.9427197802197801,0.0,0.9562351307864554,0.0,0.11045073492782048,0.001864187256678476,7.806255641895632e-18
calibration,signal_blind,True,6105,relational_twist,0.2,0.7,0.05,0.07048282266072758,0.13553749005681714,-0.9229861254171572,0.20000000000000004,0.2971547781649947,-0.4857738908249732,0.8571428571428572,0.8744588744588745,0.8609402772865041,0.9592032967032967,0.0,0.05553385175318317,0.9229861254171572,0.05274119326058491,1.1174972211564327,1.3877787807814457e-17
calibration,passive_relaxation,True,6105,relational_twist,0.45,0.7,0.05,0.2553088368352875,0.2553088368352875,0.0,0.45000000000000007,0.45000000000000007,0.0,0.7532467532467533,0.7619047619047619,0.7545956729950944,0.9148351648351647,0.0,5.1995714359802553e-17,0.0,0.0,1.2025,0.0
calibration,operator_only_filtering,True,6105,relational_twist,0.45,0.7,0.05,0.2553088368352875,0.028893219844227568,0.886830318126168,0.45000000000000007,0.9592800193112,-1.1317333762471107,0.0,0.935064935064935,0.3435974570263483,0.9466575091575089,0.0,0.9560197374400158,0.0,0.19777665742280517,0.001882699648755063,3.2959746043559335e-17
calibration,signal_blind,True,6105,relational_twist,0.45,0.7,0.05,0.2553088368352875,2.204614034705141,-7.635087065660198,0.45000000000000007,2.7009298235942985,-5.002066274653996,0.5627705627705628,0.5627705627705628,0.5611706188629354,0.30961538461538457,0.0,0.8208072702989109,8.041542021988487,7.150625316404996,8.417971166226621,2.0816681711721685e-16
calibration,passive_relaxation,True,6105,relational_twist,0.7,0.7,0.05,0.4833355162713484,0.4833355162713484,0.0,0.7000000000000001,0.7000000000000001,0.0,0.670995670995671,0.6926406926406926,0.679400223373561,0.8273351648351648,0.0,4.326304943738016e-17,0.0,0.0,1.49,0.0
calibration,operator_only_filtering,True,6105,relational_twist,0.7,0.7,0.05,0.4833355162713484,0.028791193745567684,0.940432281973245,0.7000000000000001,0.9590394735242698,-0.3700563907489567,0.0,0.9393939393939394,0.3471423999936263,0.9457417582417581,0.0,0.9558064218392842,0.0,0.3526958008541548,0.001904170121784394,5.0306980803327406e-17
calibration,signal_blind,True,6105,relational_twist,0.7,0.7,0.05,0.4833355162713484,2.2431937260419836,-3.64106950663778,0.7000000000000001,2.7498728321743244,-2.9283897602490345,0.5974025974025974,0.6017316017316018,0.5999119377627093,0.4750457875457875,0.0,0.8220697529729544,3.6410695066377796,8.074830645680603,9.633722122564832,2.220446049250313e-16
calibration,passive_relaxation,True,6106,localized_block_shock,0.2,0.7,0.05,0.1068125917896891,0.1068125917896891,0.0,0.2,0.2,0.0,0.9752066115702479,0.9793388429752066,0.9759837237298983,0.9724816849816849,0.0,0.03154125020345716,0.0,0.0,1.0574899173949501,0.0
calibration,operator_only_filtering,True,6106,localized_block_shock,0.2,0.7,0.05,0.1068125917896891,0.037939749937228706,0.6448007739393594,0.2,0.9657765585646749,-3.8288827928233746,0.0,0.8057851239669421,0.2659359021759115,0.8623626373626374,-29.242465921302507,0.953885184393329,0.0,0.13399243053597856,0.001616026768787595,2.688821387764051e-17
calibration,signal_blind,True,6106,localized_block_shock,0.2,0.7,0.05,0.1068125917896891,0.1762357383921054,-0.649952832706358,0.2,0.35099244259177004,-0.7549622129588501,0.7975206611570248,0.8223140495867769,0.8031379514052619,0.9117216117216117,-2.8683545821088363,0.12201273974998478,0.6950605922288522,0.1291213084700018,0.9851178409091649,5.551115123125783e-17
calibration,passive_relaxation,True,6106,localized_block_shock,0.45,0.7,0.05,0.3088860400514543,0.3088860400514543,0.0,0.45,0.45,0.0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.9391941391941391,0.0,0.07096781295777864,0.0,0.0,1.2418523141386382,0.0
calibration,operator_only_filtering,True,6106,localized_block_shock,0.45,0.7,0.05,0.3088860400514543,0.03770916878639816,0.8779188312294185,0.45,0.9650313174433887,-1.1445140387630859,0.0,0.8181818181818182,0.27191658015891385,0.8645146520146519,-12.43083371514648,0.9531568949635426,0.0,0.24929814519983529,0.0016692720477715773,2.7321894746634712e-17
calibration,signal_blind,True,6106,localized_block_shock,0.45,0.7,0.05,0.3088860400514543,8.665570644395242,-27.05426442370697,0.45,8.546170927596897,-17.99149095021533,0.5289256198347108,0.5289256198347108,0.5289256198347108,0.031456043956043955,-25.464725699874528,1.878143703447613,27.05426442370697,77.4631685826832,73.59395821578035,2.3592239273284576e-16
calibration,passive_relaxation,True,6106,localized_block_shock,0.7,0.7,0.05,0.5335991150254679,0.5335991150254679,0.0,0.7,0.7,0.0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.9103021978021978,0.0,0.11039437571210006,0.0,0.0,1.5512147108823258,0.0
calibration,operator_only_filtering,True,6106,localized_block_shock,0.7,0.7,0.05,0.5335991150254679,0.03811601730748725,0.9285680649870117,0.7,0.965685374614468,-0.3795505351635258,0.0,0.7975206611570248,0.26590023985533834,0.8564560439560438,-7.638261011255201,0.9536154315756922,0.0,0.45064294942020905,0.0016377431054295738,1.6046192152785466e-17
calibration,signal_blind,True,6106,localized_block_shock,0.7,0.7,0.05,0.5335991150254679,11.85567135973834,-21.218311511203478,0.7,12.05000011068285,-16.214285872404073,0.5082644628099173,0.5082644628099173,0.5070084299252821,0.15956959706959706,-25.18915142781454,2.89113502230324,21.38474919785311,134.00365796126312,148.52411043394196,1.8041124150158794e-16
calibration,passive_relaxation,True,6106,sparse_node_corruption,0.2,0.7,0.05,0.08332515847855729,0.08332515847855729,0.0,0.20000000000000004,0.20000000000000004,0.0,0.9297520661157025,0.9338842975206612,0.9280761946096037,0.9771978021978021,0.0,0.041911728251050585,0.0,0.0,1.018801841214847,0.0
calibration,operator_only_filtering,True,6106,sparse_node_corruption,0.2,0.7,0.05,0.08332515847855729,0.037958485234252305,0.5444534888701057,0.20000000000000004,0.9653058585577913,-3.826529292788955,0.0,0.8057851239669421,0.27395636906829407,0.8608974358974357,-21.75103686870878,0.9535352746709552,0.0,0.12470564838215141,0.001669458477165,7.806255641895632e-18
calibration,signal_blind,True,6106,sparse_node_corruption,0.2,0.7,0.05,0.08332515847855729,0.1326271380390839,-0.5916817976795554,0.20000000000000004,0.318559630685235,-0.5927981534261748,0.8677685950413223,0.8842975206611571,0.8708600039145572,0.9562728937728937,-2.5434062160317548,0.14851027840940634,0.6941175095693495,0.0621883271437086,1.2658189538430074,4.163336342344337e-17
calibration,passive_relaxation,True,6106,sparse_node_corruption,0.45,0.7,0.05,0.28760634703213356,0.28760634703213356,0.0,0.45000000000000007,0.45000000000000007,0.0,0.8801652892561983,0.8801652892561983,0.877248532903823,0.9255494505494504,0.0,0.09430138856486388,0.0,0.0,1.1548041427334057,0.0
calibration,operator_only_filtering,True,6106,sparse_node_corruption,0.45,0.7,0.05,0.28760634703213356,0.03814656145798038,0.8673653698827504,0.45000000000000007,0.9645603190480729,-1.1434673756623839,0.0,0.8016528925619835,0.28348800971486854,0.8569597069597069,-9.099758076906076,0.9524212108214423,0.0,0.22018219797190094,0.0017937198226073282,2.2551405187698492e-17
calibration,signal_blind,True,6106,sparse_node_corruption,0.45,0.7,0.05,0.28760634703213356,1.2022277829883847,-3.1801156177337866,0.45000000000000007,1.7401373351980391,-2.8669718559956423,0.6198347107438016,0.6239669421487604,0.6195555960786512,0.6865384615384615,-5.137446340370304,0.5787697121392619,3.2485509123810985,3.029478566870317,5.06885571535621,1.6653345369377348e-16
calibration,passive_relaxation,True,6106,sparse_node_corruption,0.7,0.7,0.05,0.5239442857132256,0.5239442857132256,0.0,0.7,0.7,0.0,0.859504132231405,0.859504132231405,0.8594432972389808,0.8500457875457873,0.0,0.14669104887867715,0.0,0.0,1.4158064442519642,0.0
calibration,operator_only_filtering,True,6106,sparse_node_corruption,0.7,0.7,0.05,0.5239442857132256,0.03891952199725866,0.9257182050486933,0.7,0.9646406289850106,-0.37805804140715804,0.0,0.7851239669421488,0.2879623665494438,0.8342032967032965,-5.488742858373179,0.9518404957987873,0.0,0.3924249215264021,0.0018850126724491835,2.6454533008646308e-17
calibration,signal_blind,True,6106,sparse_node_corruption,0.7,0.7,0.05,0.5239442857132256,9.54457020543516,-17.2167655334622,0.7,9.64869242143387,-12.7838463163341,0.524793388429752,0.5247933884297521,0.5247933884297521,0.11991758241758242,-16.703170667266207,2.596896673659511,17.2167655334622,81.74402981458864,94.16404285901625,2.255140518769849e-16
calibration,passive_relaxation,True,6106,relational_twist,0.2,0.7,0.05,0.07990441374333485,0.07990441374333485,0.0,0.19999999999999998,0.19999999999999998,0.0,0.8884297520661157,0.9132231404958677,0.8928898847331351,0.9673076923076922,0.0,1.2940899681975328e-16,0.0,0.0,1.0400000000000003,0.0
calibration,operator_only_filtering,True,6106,relational_twist,0.2,0.7,0.05,0.07990441374333485,0.037963076387603045,0.524893874954815,0.19999999999999998,0.9654510625976197,-3.827255312988099,0.0,0.8099173553719008,0.2677762303989796,0.8627747252747251,0.0,0.9536924193338799,0.0,0.12511661021100737,0.001628407352295317,2.7755575615628914e-17
calibration,signal_blind,True,6106,relational_twist,0.2,0.7,0.05,0.07990441374333485,0.29951476298110485,-2.7484132471479223,0.19999999999999998,0.47566399842396123,-1.3783199921198066,0.7355371900826446,0.7603305785123967,0.7373012531504015,0.871657509157509,0.0,0.08533185724241144,2.7484132471479223,0.13620642453332044,1.2208937414082282,6.245004513516506e-17
calibration,passive_relaxation,True,6106,relational_twist,0.45,0.7,0.05,0.25694320853216823,0.25694320853216823,0.0,0.44999999999999996,0.44999999999999996,0.0,0.756198347107438,0.7768595041322314,0.7632053106727078,0.8682692307692307,0.0,1.3339174069826567e-16,0.0,0.0,1.2025000000000001,0.0
calibration,operator_only_filtering,True,6106,relational_twist,0.45,0.7,0.05,0.25694320853216823,0.03770869654748343,0.8532411237374175,0.44999999999999996,0.9656684123979095,-1.145929805328688,0.0,0.8264462809917356,0.26618310073844004,0.8684523809523808,0.0,0.9538218321284978,0.0,0.2126047125154784,0.0016152519630324854,1.3444106938820255e-17
calibration,signal_blind,True,6106,relational_twist,0.45,0.7,0.05,0.25694320853216823,6.809864782560397,-25.503385014388616,0.44999999999999996,6.681572221055189,-13.847938269011532,0.47933884297520657,0.4793388429752066,0.4785201462709967,0.0152014652014652,0.0,1.2901034092742076,25.503385014388616,37.08160701033299,43.33326864005867,0.0
calibration,passive_relaxation,True,6106,relational_twist,0.7,0.7,0.05,0.4752296511116436,0.4752296511116436,0.0,0.6999999999999998,0.6999999999999998,0.0,0.7107438016528926,0.7231404958677686,0.7134384147361624,0.784157509157509,0.0,2.5881799363950657e-16,0.0,0.0,1.49,0.0
calibration,operator_only_filtering,True,6106,relational_twist,0.7,0.7,0.05,0.4752296511116436,0.03779018806634224,0.920480155272415,0.6999999999999998,0.965180885834001,-0.378829836905716,0.0,0.8181818181818182,0.26995049090410456,0.8640567765567765,0.0,0.9533719519112628,0.0,0.3673429500647944,0.0016510248428991622,8.673617379884035e-18
calibration,signal_blind,True,6106,relational_twist,0.7,0.7,0.05,0.4752296511116436,9.415399428238654,-18.812314753960365,0.6999999999999998,9.4639400917796,-12.519914416828003,0.49173553719008267,0.49173553719008267,0.49173553719008267,-0.02289377289377289,0.0,3.044840704731698,18.812314753960365,97.68201997713338,88.63481702695013,2.7755575615628914e-17
