event_id,source_label,source_kind,seed,signal_to_noise,sample,sample_role,control_type,strain_proxy_score,memory_proxy_recoverability,event_localization_score,chirp_order_score,composition_alignment_score,permanence_score,event_energy_fraction,peak_time_error,centroid_slope_hz
surrogate_10,gw150914_like_surrogate,synthetic_surrogate,6510,13.87273091312312,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.706375000179664,0.9828791596343387,0.9664772727272729,0.0,0.8220658501287901,0.9768755390374875,0.972252987322287,0.02304687499999991,-61.99915025139754
surrogate_10,gw150914_like_surrogate,synthetic_surrogate,6510,13.87273091312312,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6801980389502894,0.9804843842963639,0.8997159090909093,0.0,0.7587917331447231,0.9771928394604553,0.9727075773362585,0.06894531249999991,-64.5012199650862
surrogate_10,gw150914_like_surrogate,synthetic_surrogate,6510,13.87273091312312,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.7519291071058558,0.9220253466365188,0.9781249999999999,0.293566137509201,0.7963990589009364,0.73781250860252,0.8583928303900985,0.015039062500000089,10.139340303411046
surrogate_10,gw150914_like_surrogate,synthetic_surrogate,6510,13.87273091312312,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.33325752762141486,0.8025994188724428,0.0045977469548350944,0.17,0.0,0.6980067813631288,0.22351592414193272,0.2261718749999999,-20.85067997289073
surrogate_10,gw150914_like_surrogate,synthetic_surrogate,6510,13.87273091312312,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.7183800970660592,0.9857098428140935,0.9139204545454547,0.17,0.7063746786753681,0.97212834729592,0.9591625191327737,0.05917968749999991,-16.298257611857196
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,strain_proxy_target,target,none,0.9727748368011421,0.993045985842915,0.9806818181818184,0.9859775783218158,0.9018523433153403,0.9790429415258827,0.9764366930276229,0.013281249999999911,112.92422436390208
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,time_shuffle_control,negative_control,global_time_shuffle,0.3587379892669106,0.6220511928651931,0.0,0.550895899879384,0.0,0.2726048169618228,0.02586176847121537,0.3570312499999999,46.02480215585399
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,phase_scramble_control,negative_control,fft_phase_scramble,0.29599444306825345,0.7262971543082756,0.13590007058669848,0.0,0.08360657643306063,0.2243730569998007,0.3014603480957105,0.1998046874999999,-11.952429061625054
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,amplitude_preserving_surrogate_control,negative_control,iaaft_amplitude_spectrum_surrogate,0.3989387433540339,0.6928861560975297,0.2580449393634632,0.2363062584162145,0.21125905962401542,0.4127847854567178,0.2958010766255361,0.11074218750000009,1.4272295843023244
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,sliding_window_scramble_control,negative_control,event_window_sliding_scramble,0.8777750179357489,0.9679030421211682,0.9181818181818183,0.9000836916681115,0.6056685988708778,0.9246830051036503,0.900211540967762,0.05624999999999991,69.51931948548221
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.7195233404858327,0.9865291744319221,0.9806818181818184,0.0,0.8738321619727663,0.9799276292188834,0.9783444763792835,0.013281249999999911,-107.89945047044989
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6810019742724693,0.9842694542293544,0.8855113636363638,0.0,0.7744648318643204,0.9802307348144943,0.978584454065543,0.07871093749999991,-107.39505550415005
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.6688418101766437,0.9558670253571494,0.9326704545454545,0.0,0.7175667662216564,0.8449727352748575,0.8365879899972614,0.04628906250000009,-34.327347815670834
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.3293404795847622,0.7130633955725302,0.0,0.3335526017500877,0.0,0.16342255065852931,0.14463309938830915,0.2662109374999999,10.640353389929345
surrogate_11,gw150914_like_surrogate,synthetic_surrogate,6511,17.402026254882415,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.6577901043628058,0.9871891706067171,0.7321022727272729,0.17,0.581651604651559,0.9772729561319466,0.9707985157357605,0.1841796874999999,-6.921406976972122
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,strain_proxy_target,target,none,0.9593308225200106,0.9890523462597509,0.9593750000000002,0.9848723766185212,0.8610667470848933,0.9687551340141843,0.9581712112956648,0.02792968749999991,102.8240461029181
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,time_shuffle_control,negative_control,global_time_shuffle,0.3583305907325721,0.4932758554363936,0.0,0.7416603021891603,0.0,0.0,0.049501296434767576,0.7494140625000001,24.392139264590583
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,phase_scramble_control,negative_control,fft_phase_scramble,0.2895602760886121,0.6746913987857218,0.0,0.1846242787028931,0.0,0.4749957596438352,0.1343094903601352,0.2865234375000001,1.1178715635648189
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,amplitude_preserving_surrogate_control,negative_control,iaaft_amplitude_spectrum_surrogate,0.43951488943231165,0.7275526009387918,0.42966730207381787,0.17,0.2712981032973143,0.3608699708167599,0.48265668019548624,0.1607421874999999,-7.455941238756196
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,sliding_window_scramble_control,negative_control,event_window_sliding_scramble,0.5997732317640142,0.9363856533690275,0.6994318181818183,0.30834469216888616,0.18622580635325345,0.8958039699113676,0.8124636389921285,0.2066406249999999,1.2502737788551883
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.7052195482575644,0.9812718513467147,0.9593750000000002,0.0,0.8288541917356261,0.9685853915008752,0.9591376877251172,0.02792968749999991,-107.76482950771384
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6831597864278316,0.9786433951046475,0.906818181818182,0.0,0.7719429039209478,0.9683346759609923,0.9588176702720572,0.06406249999999991,-108.57604876693873
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.807181780105555,0.9536811124561954,0.9664772727272729,0.5139038587450409,0.73584031980033,0.844893873060599,0.9066020552830402,0.02304687499999991,29.896444716356427
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.28363969514613646,0.6863585949239076,0.0,0.17,0.0,0.27895102399083743,0.06880817730030334,0.4486328125000001,-5.9690595670834625
surrogate_12,gw150914_like_surrogate,synthetic_surrogate,6512,15.484335461602319,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.6918258491762345,0.9814924632402408,0.9170454545454545,0.04057031239751723,0.7455435060529658,0.9642737147792091,0.944002469435507,0.05703125000000009,0.11444075937015441
