left_observation_id,right_observation_id,left_kind,right_kind,left_control_group,right_control_group,left_signature_id,right_signature_id,scalar_distance,scalar_enabled,disabled_components,warnings
obs_3f3cbf5fee77e89478120a3b,obs_11180e544727ce850ebf3a6a,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.29765890289068997,True,,
obs_3f3cbf5fee77e89478120a3b,obs_979ad629051487c82499339e,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.5248819087234702,True,,
obs_3f3cbf5fee77e89478120a3b,obs_2c0e6630085a94e0f0b4dd07,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.39137688776047974,True,,
obs_3f3cbf5fee77e89478120a3b,obs_0033e7ce631563262f7b0bbe,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.4767266858434177,True,,
obs_3f3cbf5fee77e89478120a3b,obs_118430be7d682f480e3902ea,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.3521464646464646,True,,
obs_3f3cbf5fee77e89478120a3b,obs_8f4c211fcf3841317e300fd0,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.45334621764400096,True,,
obs_3f3cbf5fee77e89478120a3b,obs_ae30906415b62baef858fb35,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.3975714903032774,True,,
obs_3f3cbf5fee77e89478120a3b,obs_2b1c4b4fddba864cb9f9f25f,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3799143762559377,True,,
obs_3f3cbf5fee77e89478120a3b,obs_65dfe5e65cb70d7cb499d482,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.24756375644734843,True,,
obs_3f3cbf5fee77e89478120a3b,obs_f622bfcc3394ff0a255f9f83,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.309464781081513,True,,
obs_3f3cbf5fee77e89478120a3b,obs_57728f48826a986fe1ea83d9,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.17297979797979796,True,,
obs_3f3cbf5fee77e89478120a3b,obs_c740a30388dc20122927f42a,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3083786851764685,True,,
obs_3f3cbf5fee77e89478120a3b,obs_04fbf535deaa3a11fe4345ca,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.25375835899014604,True,,
obs_3f3cbf5fee77e89478120a3b,obs_d36d9fb3b1f089bbbf821e5c,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6572916610063279,True,,
obs_3f3cbf5fee77e89478120a3b,obs_93659ee4b3b5fdadf510315f,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6427098979677791,True,,
obs_3f3cbf5fee77e89478120a3b,obs_5a7521167226bbafcd5c6ba8,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6201266444767198,True,,
obs_3f3cbf5fee77e89478120a3b,obs_9b1c5f0213d9d0fc1a3fff27,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6057338525266064,True,,
obs_3f3cbf5fee77e89478120a3b,obs_062eb3c1dd90468a63227d7f,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6554033168377932,True,,
obs_3f3cbf5fee77e89478120a3b,obs_e93f92e26db8b9c29005cc9e,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6411050033457297,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_c21d789f14a613fc6b0083e2,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3001281685267547,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_afd8912a0e32fb71b5407b81,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_c70af5951ff4d9712678a20b,0.3539818119205815,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_ed1f0ceddbbf708b259ea1a6,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.24629149822849292,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_46ade388243f3a4581ba4489,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_c70af5951ff4d9712678a20b,0.3085447812235198,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_8de73c59341ac382087fba03,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3030749814251171,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_4b958084812d6435763f9a05,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1364358a857deba241e04538,0.4205372344404676,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_ea0aca853f3046642f451b7d,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3095330863308697,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_1163ec91dc845e4ed94d462a,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1364358a857deba241e04538,0.3191130091890459,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_d6eeaa59b08b0f1c4897f8db,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.17182539682539683,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_86701919f4db014d1d236f54,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.36285010717365423,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_8c347ec96417e5677cdb8ad0,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.29484686186600356,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_624a249c44d428f10aa73463,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.30517726012394414,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_e43b79a2ef68469ae989ae1e,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.3171555855541718,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_c887eb3bf0ab4011d4084e3a,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.2621645141015088,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_57e35110e54898bdbe032c98,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.3070432353933711,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_2d439625692f7d83d54dd8c5,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.32540610220388555,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_ee93d740f305035b42ac22c5,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.18885281385281383,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_590502ed80ee4f9526a00243,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.31071987773901943,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_cd8cd88cb9618af0705bbf06,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.12830277170135795,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_448f4e11eb5a27dd4f60b644,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.07331170024869496,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_fa7bd1db2d6a1d5f66733a16,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.11819042154055721,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_3f3cbf5fee77e89478120a3b,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.13655328835107167,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_ddbc298f7c4df1aede53d5d6,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.0,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_3f2760e857afefe81bf772fe,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.1218670638862056,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_1aa1fc186c905e7ffa16d2d4,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8527b27b7d47cca4b9594df9,0.39254530392670384,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_e9c8066d01dd67e1f9d375ef,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.35923402288781736,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_aabd161899dc613ecf88b1d9,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_5fc2cc8106fba2b64bc8c905,0.3788981937711686,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_322c862d474a379bd8df7674,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.4130892619675937,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_4ef6a9c1a3b2d0659064e20b,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8527b27b7d47cca4b9594df9,0.29997736174754647,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_7d8b6ee929f2a0a0cf7af8f5,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.3947652866051535,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_b41d2dded4b9ccd5ecd128d5,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3451831135816998,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_a3582497f15ead2a2fc1280f,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.2901920421290368,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_f855844ba74f991c9ab0ba6d,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3350707634208991,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_20877377330b5094380e86df,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.35343363023141355,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_8d92e32fec459dd0746ec799,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.21688034188034186,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_11180e544727ce850ebf3a6a,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3387474057665475,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_979ad629051487c82499339e,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.4787657346643209,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_2c0e6630085a94e0f0b4dd07,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.42377466321165785,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_0033e7ce631563262f7b0bbe,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.4332998491499848,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_118430be7d682f480e3902ea,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.45166271596049923,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_8f4c211fcf3841317e300fd0,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.3504629629629629,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_ae30906415b62baef858fb35,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.4723300268491685,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_2b1c4b4fddba864cb9f9f25f,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3001281685267547,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_65dfe5e65cb70d7cb499d482,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.24629149822849292,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_f622bfcc3394ff0a255f9f83,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3030749814251171,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_57728f48826a986fe1ea83d9,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3095330863308697,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_c740a30388dc20122927f42a,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.17182539682539683,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_04fbf535deaa3a11fe4345ca,derived_control,derived_control,randomized_edge_control,seed_repeat_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.29484686186600356,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_d36d9fb3b1f089bbbf821e5c,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6076404305209385,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_93659ee4b3b5fdadf510315f,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6216552944665167,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_5a7521167226bbafcd5c6ba8,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6425682411205192,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_9b1c5f0213d9d0fc1a3fff27,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6553863335241474,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_062eb3c1dd90468a63227d7f,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6057168692129606,True,,
obs_ddbc298f7c4df1aede53d5d6,obs_e93f92e26db8b9c29005cc9e,derived_control,derived_control,randomized_edge_control,parameter_matched_null_control,bsig_3b1c1a5f56bb03b20611587b,bsig_f61a89a0172a79f5d96cd71c,0.6200151827050241,True,,
obs_3f2760e857afefe81bf772fe,obs_c21d789f14a613fc6b0083e2,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.3507238635342491,True,,
obs_3f2760e857afefe81bf772fe,obs_afd8912a0e32fb71b5407b81,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_c70af5951ff4d9712678a20b,0.37700951743742206,True,,
obs_3f2760e857afefe81bf772fe,obs_ed1f0ceddbbf708b259ea1a6,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.2334850539920702,True,,
obs_3f2760e857afefe81bf772fe,obs_46ade388243f3a4581ba4489,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_c70af5951ff4d9712678a20b,0.30248193667347667,True,,
obs_3f2760e857afefe81bf772fe,obs_8de73c59341ac382087fba03,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.35905248388213806,True,,
obs_3f2760e857afefe81bf772fe,obs_4b958084812d6435763f9a05,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1364358a857deba241e04538,0.4386617458985275,True,,
obs_3f2760e857afefe81bf772fe,obs_ea0aca853f3046642f451b7d,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.25375835899014604,True,,
obs_3f2760e857afefe81bf772fe,obs_1163ec91dc845e4ed94d462a,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1364358a857deba241e04538,0.3065542788682221,True,,
obs_3f2760e857afefe81bf772fe,obs_d6eeaa59b08b0f1c4897f8db,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.29369246071160243,True,,
obs_3f2760e857afefe81bf772fe,obs_86701919f4db014d1d236f54,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.4023378138210995,True,,
obs_3f2760e857afefe81bf772fe,obs_8c347ec96417e5677cdb8ad0,derived_control,target,randomized_edge_control,target,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.17297979797979796,True,,
obs_3f2760e857afefe81bf772fe,obs_624a249c44d428f10aa73463,derived_control,frozen_control,randomized_edge_control,periodic_diagonal_augmented_control,bsig_3b1c1a5f56bb03b20611587b,bsig_53d374d66c9dffe0861a6d49,0.2653091567486172,True,,
obs_3f2760e857afefe81bf772fe,obs_e43b79a2ef68469ae989ae1e,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.36775128056166617,True,,
obs_3f2760e857afefe81bf772fe,obs_c887eb3bf0ab4011d4084e3a,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.24935806986508607,True,,
obs_3f2760e857afefe81bf772fe,obs_57e35110e54898bdbe032c98,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.363020737850392,True,,
obs_3f2760e857afefe81bf772fe,obs_2d439625692f7d83d54dd8c5,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.2696313748631619,True,,
obs_3f2760e857afefe81bf772fe,obs_ee93d740f305035b42ac22c5,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.31071987773901943,True,,
obs_3f2760e857afefe81bf772fe,obs_590502ed80ee4f9526a00243,derived_control,derived_control,randomized_edge_control,shuffled_structure_control,bsig_3b1c1a5f56bb03b20611587b,bsig_bb01a7c1d0ca9b191d52310d,0.18885281385281383,True,,
obs_3f2760e857afefe81bf772fe,obs_cd8cd88cb9618af0705bbf06,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.17889846670885232,True,,
obs_3f2760e857afefe81bf772fe,obs_448f4e11eb5a27dd4f60b644,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.06050525601227224,True,,
obs_3f2760e857afefe81bf772fe,obs_fa7bd1db2d6a1d5f66733a16,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.1741679239975782,True,,
obs_3f2760e857afefe81bf772fe,obs_3f3cbf5fee77e89478120a3b,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.08077856101034808,True,,
obs_3f2760e857afefe81bf772fe,obs_ddbc298f7c4df1aede53d5d6,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.1218670638862056,True,,
obs_3f2760e857afefe81bf772fe,obs_3f2760e857afefe81bf772fe,derived_control,derived_control,randomized_edge_control,randomized_edge_control,bsig_3b1c1a5f56bb03b20611587b,bsig_3b1c1a5f56bb03b20611587b,0.0,True,,
obs_3f2760e857afefe81bf772fe,obs_1aa1fc186c905e7ffa16d2d4,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8527b27b7d47cca4b9594df9,0.4453459931266486,True,,
obs_3f2760e857afefe81bf772fe,obs_e9c8066d01dd67e1f9d375ef,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.3553061735737608,True,,
obs_3f2760e857afefe81bf772fe,obs_aabd161899dc613ecf88b1d9,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_5fc2cc8106fba2b64bc8c905,0.4276767466523187,True,,
obs_3f2760e857afefe81bf772fe,obs_322c862d474a379bd8df7674,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.3766174386667121,True,,
obs_3f2760e857afefe81bf772fe,obs_4ef6a9c1a3b2d0659064e20b,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8527b27b7d47cca4b9594df9,0.37683524498547105,True,,
obs_3f2760e857afefe81bf772fe,obs_7d8b6ee929f2a0a0cf7af8f5,derived_control,derived_control,randomized_edge_control,degraded_signal_control,bsig_3b1c1a5f56bb03b20611587b,bsig_1095c101d561009a130e1133,0.3003381121082968,True,,
obs_3f2760e857afefe81bf772fe,obs_b41d2dded4b9ccd5ecd128d5,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3957788085891942,True,,
obs_3f2760e857afefe81bf772fe,obs_a3582497f15ead2a2fc1280f,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.2773855978926141,True,,
obs_3f2760e857afefe81bf772fe,obs_f855844ba74f991c9ab0ba6d,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3910482658779201,True,,
obs_3f2760e857afefe81bf772fe,obs_20877377330b5094380e86df,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.29765890289068997,True,,
obs_3f2760e857afefe81bf772fe,obs_8d92e32fec459dd0746ec799,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.3387474057665475,True,,
obs_3f2760e857afefe81bf772fe,obs_11180e544727ce850ebf3a6a,derived_control,derived_control,randomized_edge_control,label_permutation_control,bsig_3b1c1a5f56bb03b20611587b,bsig_8e7a52f1a727043c61e5d5c2,0.21688034188034186,True,,
obs_3f2760e857afefe81bf772fe,obs_979ad629051487c82499339e,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.5293614296718152,True,,
obs_3f2760e857afefe81bf772fe,obs_2c0e6630085a94e0f0b4dd07,derived_control,derived_control,randomized_edge_control,generic_graph_operator_control,bsig_3b1c1a5f56bb03b20611587b,bsig_793bb0a29a9abfe233b6d670,0.41096821897523517,True,,
