hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,parameter_name,tau,value,reversal_count,monotonicity_score,is_primary_parameter
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,1.6,0.948396999893,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,2.0,1.185496249867,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,2.4,1.42259549984,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,3.0,1.7782443748,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,3.6,2.13389324976,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_radius_progress,4.2,2.48954212472,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,0.4,0.08783578853,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,0.8,0.175679384964,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,1.2,0.263541384995,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,1.6,0.351432021802,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,2.0,0.439360822985,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,2.4,0.527336375235,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,3.0,0.65940440549,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,3.6,0.79161441373,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_dispersion_progress,4.2,0.923981087871,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,0.4,0.235301494472,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,0.8,0.470617313232,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,1.2,0.705950030633,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,1.6,0.941302030706,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,2.0,1.176675367417,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,2.4,1.412071658858,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,3.0,1.765211481275,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,3.6,2.118406607898,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,candidate_removal,integrated_low_k_progress,4.2,2.471655653054,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,0.0,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,0.4,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,0.8,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,1.2,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,1.6,0.0,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,2.0,0.118549624987,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,2.4,0.35564887496,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,3.0,0.71129774992,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,3.6,1.06694662488,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_radius_progress,4.2,1.42259549984,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1302,bias_onset,integrated_dispersion_progress,0.4,1.6454747e-05,0,1.0,False
